[NN] ||| transplantation ||| transplant ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[NN] ||| non-compliance ||| non-conformity ||| 0-0 ||| 1.0 ||| Equivalence
[VBG] ||| scrutinizing ||| supervising ||| 0-0 ||| 0.9166666666666666 ||| Independent
[NNS] ||| vice-presidencies ||| co-chairpersons ||| 0-0 ||| 0.8823529411764706 ||| Independent
[NNS] ||| communications ||| transfers ||| 0-0 ||| 0.6428571428571429 ||| Independent
[VBD] ||| signified ||| signaled ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBD] ||| signified ||| signalled ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| converges ||| conforms ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBD] ||| guaranteed ||| enabled ||| 0-0 ||| 0.7 ||| Independent
[VBD] ||| constituted ||| generated ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBZ] ||| interference ||| inhibits ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NNPS] ||| residencies ||| residences ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[NN] ||| chrome-plated ||| chrome ||| 0-0 ||| 0.46153846153846156 ||| OtherRelated
[NNS] ||| disturbances ||| disruptions ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[VBG] ||| communicating ||| information ||| 0-0 ||| 0.8461538461538461 ||| Independent
[VBN] ||| forwarded ||| drawn ||| 0-0 ||| 0.5555555555555556 ||| Independent
[VBZ] ||| represents ||| suggests ||| 0-0 ||| 0.8 ||| Independent
[VBG] ||| stipulating ||| designating ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| targets ||| caters ||| 0-0 ||| 0.8571428571428571 ||| Independent
[RB] ||| expeditiously ||| rapidly ||| 0-0 ||| 0.5384615384615384 ||| Equivalence
[VBN] ||| readjusted ||| revised ||| 0-0 ||| 0.7 ||| Independent
[VBD] ||| contributed ||| committed ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBZ] ||| obstructing ||| disrupts ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBZ] ||| obstructs ||| disrupts ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBG] ||| restating ||| resetting ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| generates ||| manages ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| formulated ||| calculated ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| zonings ||| zones ||| 0-0 ||| 0.7142857142857143 ||| Equivalence
[VBN] ||| overexcited ||| excited ||| 0-0 ||| 0.6363636363636364 ||| ReverseEntailment
[NNS] ||| restrictions ||| imposes ||| 0-0 ||| 0.5833333333333334 ||| Independent
[JJ] ||| provincial-like ||| province-like ||| 0-0 ||| 0.8666666666666667 ||| Equivalence
[VBD] ||| mandated ||| demanded ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| mandates ||| demanded ||| 0-0 ||| 1.0 ||| Independent
[VBG] ||| desecrating ||| dedicating ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBG] ||| strengthening ||| enriching ||| 0-0 ||| 0.6923076923076923 ||| Independent
[VBN] ||| facilitated ||| incited ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBG] ||| consolidating ||| implementing ||| 0-0 ||| 0.9230769230769231 ||| Independent
[VBZ] ||| addresses ||| forwards ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBG] ||| strengthening ||| enrich ||| 0-0 ||| 0.46153846153846156 ||| Independent
[VBD] ||| illustrated ||| emphasised ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBN] ||| materialised ||| manifested ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBD] ||| prohibition ||| prevented ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBD] ||| instituted ||| suggested ||| 0-0 ||| 0.9 ||| Independent
[NNS] ||| considerations ||| instructions ||| 0-0 ||| 0.8571428571428571 ||| Independent
[VBN] ||| addressed ||| advised ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| elaborated ||| detailed ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| promulgated ||| empowered ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBD] ||| governments ||| government ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[VBN] ||| elaborated ||| detail ||| 0-0 ||| 0.6 ||| Independent
[VBG] ||| accentuating ||| furthering ||| 0-0 ||| 0.8333333333333334 ||| Independent
[NNP] ||| blogging ||| blogs ||| 0-0 ||| 0.625 ||| ReverseEntailment
[VBZ] ||| contemplates ||| reinstates ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBN] ||| convened ||| combined ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| demonstrated ||| reflected ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| restructured ||| altered ||| 0-0 ||| 0.5833333333333334 ||| Independent
[NN] ||| including- ||| includes- ||| 0-0 ||| 0.9 ||| OtherRelated
[JJ] ||| mummy ||| mum ||| 0-0 ||| 0.6 ||| ReverseEntailment
[VBZ] ||| improves ||| moves ||| 0-0 ||| 0.625 ||| Independent
[VBN] ||| rewritten ||| altered ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBZ] ||| distributes ||| issues ||| 0-0 ||| 0.5454545454545454 ||| Independent
[VBZ] ||| speculates ||| argues ||| 0-0 ||| 0.6 ||| Independent
[VBZ] ||| articulates ||| summarizes ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBN] ||| arrangements ||| organised ||| 0-0 ||| 0.75 ||| Independent
[UH] ||| observations ||| remarks ||| 0-0 ||| 0.5833333333333334 ||| ReverseEntailment
[NNS] ||| implementation ||| actions ||| 0-0 ||| 0.5 ||| Independent
[VBG] ||| prevention ||| hindering ||| 0-0 ||| 0.9 ||| Independent
[VBG] ||| standardized ||| regularizing ||| 0-0 ||| 1.0 ||| OtherRelated
[VBG] ||| standardizing ||| regularizing ||| 0-0 ||| 0.9230769230769231 ||| OtherRelated
[VBN] ||| accommodated ||| migrated ||| 0-0 ||| 0.6666666666666666 ||| Independent
[JJ] ||| provincial-like ||| province-like ||| 0-0 ||| 0.8666666666666667 ||| Equivalence
[NNS] ||| evaluation ||| appraisals ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| evaluations ||| appraisals ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[VBZ] ||| recognises ||| reminds ||| 0-0 ||| 0.7 ||| Independent
[VBN] ||| transferred ||| integrated ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBD] ||| advertised ||| publicised ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| initiated ||| enacted ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBZ] ||| testifies ||| confirms ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBZ] ||| dictates ||| directs ||| 0-0 ||| 0.875 ||| Independent
[VBG] ||| existing ||| sitting ||| 0-0 ||| 0.875 ||| Independent
[VBD] ||| caches ||| caught ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| re-established ||| recovered ||| 0-0 ||| 0.6428571428571429 ||| Equivalence
[NNS] ||| ex-combatants ||| combatants ||| 0-0 ||| 0.7692307692307693 ||| ForwardEntailment
[VBD] ||| distributed ||| donated ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBN] ||| eradicated ||| averted ||| 0-0 ||| 0.7 ||| Independent
[NNS] ||| conservation ||| resources ||| 0-0 ||| 0.75 ||| OtherRelated
[VBN] ||| discontinued ||| jettisoned ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBZ] ||| announces ||| unveils ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| restricted ||| stopped ||| 0-0 ||| 0.7 ||| Independent
[VBD] ||| illustrated ||| emphasized ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBZ] ||| announced ||| unveils ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBG] ||| withdrawing ||| departing ||| 0-0 ||| 0.8181818181818182 ||| Independent
[NNS] ||| ressources ||| sources ||| 0-0 ||| 0.7 ||| Independent
[VBZ] ||| possible ||| exists ||| 0-0 ||| 0.75 ||| Independent
[VBG] ||| reactivating ||| renewing ||| 0-0 ||| 0.6666666666666666 ||| Independent
[JJ] ||| re-evaluated ||| re-evaluate ||| 0-0 ||| 0.9166666666666666 ||| OtherRelated
[VBN] ||| considered ||| proposed ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| permission ||| approved ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| removes ||| repeals ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| intensifies ||| worsens ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBZ] ||| participates ||| involves ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| illustrates ||| recalls ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBZ] ||| addressing ||| examine ||| 0-0 ||| 0.7 ||| OtherRelated
[VBZ] ||| addressing ||| examining ||| 0-0 ||| 0.9 ||| OtherRelated
[VBZ] ||| examining ||| addresses ||| 0-0 ||| 1.0 ||| OtherRelated
[VBZ] ||| addressing ||| examines ||| 0-0 ||| 0.8 ||| OtherRelated
[VBZ] ||| addresses ||| examine ||| 0-0 ||| 0.7777777777777778 ||| OtherRelated
[VBN] ||| constructed ||| conceived ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBZ] ||| subsidises ||| endorses ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| addresses ||| examines ||| 0-0 ||| 0.8888888888888888 ||| OtherRelated
[NN] ||| anthem ||| hymn ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[VBG] ||| manipulating ||| regulating ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBZ] ||| consultations ||| visits ||| 0-0 ||| 0.46153846153846156 ||| OtherRelated
[VBN] ||| renovated ||| revisited ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| sentenced ||| prison ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBN] ||| revitalized ||| regained ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBD] ||| committed ||| crimes ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| indicates ||| reminds ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBZ] ||| reaffirms ||| refills ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBD] ||| articulated ||| indicated ||| 0-0 ||| 0.8181818181818182 ||| Independent
[NNS] ||| regulations ||| article ||| 0-0 ||| 0.6363636363636364 ||| Independent
[NNPS] ||| perspectives ||| views ||| 0-0 ||| 0.4166666666666667 ||| Equivalence
[NNS] ||| regulations ||| articles ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBZ] ||| development ||| moves ||| 0-0 ||| 0.45454545454545453 ||| Independent
[VBN] ||| initialized ||| initiated ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBN] ||| standardised ||| realigned ||| 0-0 ||| 0.75 ||| Independent
[VBZ] ||| fulfills ||| fucks ||| 0-0 ||| 0.625 ||| Independent
[NNPS] ||| arrangements ||| instruments ||| 0-0 ||| 0.9166666666666666 ||| Independent
[NNS] ||| graphic ||| graphs ||| 0-0 ||| 0.8571428571428571 ||| ReverseEntailment
[VBN] ||| revolutionalized ||| revolutionised ||| 0-0 ||| 0.875 ||| Equivalence
[VBN] ||| investigated ||| formulated ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBZ] ||| exists ||| seems ||| 0-0 ||| 0.8333333333333334 ||| Independent
[NNS] ||| immigrants ||| emigrants ||| 0-0 ||| 0.9 ||| ForwardEntailment
[NNS] ||| advertisements ||| endorsements ||| 0-0 ||| 0.8571428571428571 ||| Independent
[NNS] ||| immigrant ||| emigrants ||| 0-0 ||| 1.0 ||| OtherRelated
[VBZ] ||| foresees ||| proposes ||| 0-0 ||| 1.0 ||| OtherRelated
[VBZ] ||| attributes ||| attaches ||| 0-0 ||| 0.8 ||| OtherRelated
[VBN] ||| demonstrated ||| located ||| 0-0 ||| 0.5833333333333334 ||| Independent
[NNS] ||| reward ||| awards ||| 0-0 ||| 1.0 ||| ReverseEntailment
[NNS] ||| rewards ||| awards ||| 0-0 ||| 0.8571428571428571 ||| ReverseEntailment
[VBN] ||| increased ||| intense ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBZ] ||| supposes ||| assumes ||| 0-0 ||| 0.875 ||| Independent
[NNS] ||| 'af-faires ||| affaires ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| differentiates ||| acknowledges ||| 0-0 ||| 0.8571428571428571 ||| Independent
[JJ] ||| al-mansour ||| al-mansur ||| 0-0 ||| 0.9 ||| OtherRelated
[RB] ||| theoretically ||| conceptually ||| 0-0 ||| 0.9230769230769231 ||| OtherRelated
[VBG] ||| contributing ||| prosecuting ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBN] ||| replicated ||| practised ||| 0-0 ||| 0.9 ||| Independent
[VBD] ||| preferred ||| felt ||| 0-0 ||| 0.4444444444444444 ||| Independent
[VBD] ||| assurance ||| ensured ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| stressed ||| asserted ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| re-engage ||| resumed ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBZ] ||| scrutinize ||| tests ||| 0-0 ||| 0.5 ||| Independent
[VBG] ||| guaranteeing ||| generating ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBZ] ||| appraises ||| reviews ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBZ] ||| jeopardises ||| undermines ||| 0-0 ||| 0.9090909090909091 ||| Independent
[NN] ||| bio-security ||| bio-safety ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[VB] ||| rehabilitate ||| renovate ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[VBD] ||| reemphasized ||| restated ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBD] ||| experienced ||| enjoyed ||| 0-0 ||| 0.6363636363636364 ||| Equivalence
[NNS] ||| formulations ||| form ||| 0-0 ||| 0.3333333333333333 ||| ForwardEntailment
[NNS] ||| formulations ||| forms ||| 0-0 ||| 0.4166666666666667 ||| ForwardEntailment
[VBN] ||| related ||| l ||| 0-0 ||| 0.14285714285714285 ||| Independent
[VBZ] ||| reflects ||| results ||| 0-0 ||| 0.875 ||| Independent
[VBN] ||| authorized ||| authority ||| 0-0 ||| 0.9 ||| Independent
[VBZ] ||| discourages ||| detracts ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBZ] ||| reflects ||| result ||| 0-0 ||| 0.75 ||| Independent
[NNS] ||| shipowners ||| ships ||| 0-0 ||| 0.5 ||| OtherRelated
[VBG] ||| disseminating ||| promulgating ||| 0-0 ||| 0.9230769230769231 ||| Independent
[VBG] ||| disseminating ||| promulgated ||| 0-0 ||| 0.8461538461538461 ||| Independent
[VBZ] ||| opposes ||| rejects ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| represents ||| suggests ||| 0-0 ||| 0.8 ||| Independent
[JJ] ||| reimbursed ||| refunded ||| 0-0 ||| 0.8 ||| Equivalence
[JJ] ||| examples ||| example ||| 0-0 ||| 0.875 ||| OtherRelated
[VBD] ||| indicated ||| created ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBG] ||| indicating ||| indicators ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| petitioned ||| appealed ||| 0-0 ||| 0.8 ||| Independent
[NNS] ||| intentions ||| positions ||| 0-0 ||| 0.9 ||| Independent
[VBN] ||| conceptualized ||| formulated ||| 0-0 ||| 0.7142857142857143 ||| Independent
[JJ] ||| unconditional ||| unreserved ||| 0-0 ||| 0.7692307692307693 ||| Equivalence
[VBZ] ||| demonstrates ||| witnesses ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| initiated ||| dedicated ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| remembers ||| forgotten ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| demonstrates ||| witnessed ||| 0-0 ||| 0.75 ||| Independent
[VBD] ||| jeopardised ||| threatened ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBN] ||| recalled ||| learned ||| 0-0 ||| 0.875 ||| Independent
[VBN] ||| remanufactured ||| refurbished ||| 0-0 ||| 0.7857142857142857 ||| Independent
[VBN] ||| preferred ||| favored ||| 0-0 ||| 0.7777777777777778 ||| Independent
[NN] ||| romanticism ||| romance ||| 0-0 ||| 0.6363636363636364 ||| Equivalence
[VBD] ||| disqualified ||| dismissed ||| 0-0 ||| 0.75 ||| Independent
[VBD] ||| testified ||| attest ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBN] ||| complemented ||| complied ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBN] ||| reprinted ||| reissued ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBD] ||| testified ||| attested ||| 0-0 ||| 0.8888888888888888 ||| Independent
[JJ] ||| al-zawahiri ||| al-zawahri ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[VBN] ||| dissuaded ||| deterred ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[VBN] ||| disclosed ||| enclosed ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBZ] ||| stimulates ||| inspires ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| comments ||| notes ||| 0-0 ||| 0.625 ||| ReverseEntailment
[VBN] ||| incorporated ||| estimated ||| 0-0 ||| 0.75 ||| Independent
[VBZ] ||| re-affirms ||| repeats ||| 0-0 ||| 0.7 ||| Independent
[VBG] ||| allocating ||| creating ||| 0-0 ||| 0.8 ||| Independent
[VBN] ||| witnessed ||| existed ||| 0-0 ||| 0.7777777777777778 ||| Independent
[JJ] ||| lighted ||| lit ||| 0-0 ||| 0.42857142857142855 ||| Equivalence
[NNS] ||| components ||| concepts ||| 0-0 ||| 0.8 ||| ReverseEntailment
[VBN] ||| confirmed ||| explained ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| contributes ||| contains ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBN] ||| outmaneuvered ||| manipulated ||| 0-0 ||| 0.8461538461538461 ||| Independent
[VBN] ||| incorporated ||| protected ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| resolutiontabled ||| submitted ||| 0-0 ||| 0.5625 ||| Independent
[NN] ||| north-west ||| north-east ||| 0-0 ||| 1.0 ||| OtherRelated
[VBD] ||| necessitated ||| mandates ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| attention ||| focuses ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBG] ||| implementing ||| introducing ||| 0-0 ||| 0.9166666666666666 ||| OtherRelated
[VBN] ||| transformed ||| converted ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[VBD] ||| necessitated ||| mandated ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NN] ||| disintegration ||| break-up ||| 0-0 ||| 0.5714285714285714 ||| Equivalence
[VBD] ||| appreciation ||| matters ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBN] ||| translocated ||| migrated ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| incorporates ||| retracts ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBG] ||| acknowledging ||| accusing ||| 0-0 ||| 0.6153846153846154 ||| OtherRelated
[VBN] ||| reaffirmed ||| underlined ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| perceived ||| derived ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| replicated ||| template ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| attributes ||| blames ||| 0-0 ||| 0.6 ||| Independent
[JJS] ||| stupidest ||| dumbest ||| 0-0 ||| 0.7777777777777778 ||| Equivalence
[VBD] ||| generated ||| attracted ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| calculated ||| measured ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| contributes ||| represents ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBZ] ||| implementation ||| executes ||| 0-0 ||| 0.5714285714285714 ||| OtherRelated
[NN] ||| flies ||| fly ||| 0-0 ||| 0.6 ||| Equivalence
[JJ] ||| market-driven ||| market-led ||| 0-0 ||| 0.7692307692307693 ||| OtherRelated
[NNS] ||| presumptions ||| predictions ||| 0-0 ||| 0.9166666666666666 ||| Independent
[NNP] ||| prosecutor-general ||| attorney-general ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[NN] ||| multi-sectoral ||| multisector ||| 0-0 ||| 0.7857142857142857 ||| Equivalence
[NNS] ||| caravans ||| cars ||| 0-0 ||| 0.5 ||| ForwardEntailment
[JJ] ||| repurchase ||| buyback ||| 0-0 ||| 0.7 ||| Equivalence
[VBG] ||| encouraging ||| creating ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBG] ||| reengineering ||| rethinking ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBN] ||| illustrated ||| established ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| accommodated ||| assimilated ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBN] ||| invalidated ||| rescinded ||| 0-0 ||| 0.8181818181818182 ||| Independent
[JJ] ||| travelling ||| travel ||| 0-0 ||| 0.6 ||| OtherRelated
[NNS] ||| education ||| colleges ||| 0-0 ||| 0.8888888888888888 ||| OtherRelated
[VBZ] ||| course ||| courts ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| courses ||| courts ||| 0-0 ||| 0.8571428571428571 ||| Independent
[VBN] ||| informed ||| noticed ||| 0-0 ||| 0.875 ||| Independent
[VBZ] ||| comments ||| notes ||| 0-0 ||| 0.625 ||| ForwardEntailment
[VBD] ||| responsibility ||| liability ||| 0-0 ||| 0.6428571428571429 ||| Equivalence
[VBN] ||| replicated ||| practised ||| 0-0 ||| 0.9 ||| Independent
[VBG] ||| reconfiguring ||| redesigning ||| 0-0 ||| 0.8461538461538461 ||| Independent
[VBN] ||| informed ||| notice ||| 0-0 ||| 0.75 ||| Independent
[NNS] ||| particularities ||| specialities ||| 0-0 ||| 0.8 ||| OtherRelated
[JJ] ||| volunteerism ||| voluntarism ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[VBZ] ||| differentiates ||| characterises ||| 0-0 ||| 0.9285714285714286 ||| Independent
[VBZ] ||| celebrates ||| indicates ||| 0-0 ||| 0.9 ||| Independent
[VBG] ||| operationalizing ||| manipulating ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| tracked ||| trained ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| millimeters ||| centimeters ||| 0-0 ||| 1.0 ||| OtherRelated
[NNPS] ||| contaminants ||| pollutants ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[NNPS] ||| securities ||| guarantees ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| moderators ||| mediators ||| 0-0 ||| 0.9 ||| ForwardEntailment
[VBZ] ||| complies ||| commits ||| 0-0 ||| 0.875 ||| Independent
[VBN] ||| discovered ||| revealed ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| encompass ||| included ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBD] ||| encompassed ||| including ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBD] ||| encompassed ||| included ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBD] ||| discontinued ||| quit ||| 0-0 ||| 0.3333333333333333 ||| Independent
[VBD] ||| encompass ||| including ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| exposures ||| exposed ||| 0-0 ||| 0.7777777777777778 ||| OtherRelated
[NNS] ||| introduces ||| inserts ||| 0-0 ||| 0.7 ||| Independent
[VBZ] ||| caters ||| cares ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBD] ||| generated ||| donated ||| 0-0 ||| 0.7777777777777778 ||| Independent
[NN] ||| mujahideen ||| mujahedeen ||| 0-0 ||| 1.0 ||| Equivalence
[VBN] ||| proposed ||| devised ||| 0-0 ||| 0.875 ||| Independent
[VBG] ||| repositioning ||| refocusing ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBN] ||| imprisoned ||| sanctioned ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| deletions ||| deleting ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[VBZ] ||| submits ||| exists ||| 0-0 ||| 0.8571428571428571 ||| Independent
[NNS] ||| determinations ||| preparation ||| 0-0 ||| 0.7857142857142857 ||| OtherRelated
[VBD] ||| criticised ||| decried ||| 0-0 ||| 0.7 ||| Independent
[VBD] ||| incompatible ||| conflicted ||| 0-0 ||| 0.8333333333333334 ||| OtherRelated
[VBZ] ||| recommends ||| intends ||| 0-0 ||| 0.7 ||| Independent
[VBN] ||| improvements ||| revamped ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| imagines ||| feels ||| 0-0 ||| 0.625 ||| Independent
[VBZ] ||| recognises ||| realizes ||| 0-0 ||| 0.8 ||| Independent
[VBN] ||| cryopreserved ||| evaporated ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBD] ||| surrendered ||| refused ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBN] ||| ameliorated ||| relieved ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBN] ||| strengthened ||| upgraded ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| inspections ||| supervises ||| 0-0 ||| 0.9090909090909091 ||| Independent
[NN] ||| struggle ||| battle ||| 0-0 ||| 0.75 ||| Equivalence
[NNS] ||| inspectorates ||| inspection ||| 0-0 ||| 0.7692307692307693 ||| OtherRelated
[NNS] ||| interpretations ||| viewpoints ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NNS] ||| inspectorates ||| inspections ||| 0-0 ||| 0.8461538461538461 ||| OtherRelated
[VBZ] ||| emphasises ||| uses ||| 0-0 ||| 0.4 ||| Independent
[NNS] ||| commissioners ||| co-workers ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBZ] ||| emphasizes ||| affirms ||| 0-0 ||| 0.7 ||| OtherRelated
[VBZ] ||| emphasize ||| affirms ||| 0-0 ||| 0.7777777777777778 ||| OtherRelated
[JJ] ||| unequalled ||| unmatched ||| 0-0 ||| 0.9 ||| Equivalence
[VBD] ||| involved ||| invoked ||| 0-0 ||| 0.875 ||| Independent
[VBG] ||| institutionalizing ||| re-establishing ||| 0-0 ||| 0.8333333333333334 ||| Independent
[NN] ||| wilting ||| wilt ||| 0-0 ||| 0.5714285714285714 ||| ForwardEntailment
[NN] ||| soli ||| sol ||| 0-0 ||| 0.75 ||| OtherRelated
[JJ] ||| unexploited ||| unused ||| 0-0 ||| 0.5454545454545454 ||| OtherRelated
[VBN] ||| materialized ||| concretized ||| 0-0 ||| 0.9166666666666666 ||| Independent
[NNS] ||| critical ||| critics ||| 0-0 ||| 0.875 ||| ReverseEntailment
[NNS] ||| sub-leases ||| leases ||| 0-0 ||| 0.6 ||| ReverseEntailment
[VBN] ||| collected ||| elicited ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBD] ||| re-appointed ||| renewed ||| 0-0 ||| 0.5833333333333334 ||| Independent
[NNS] ||| seedlings ||| seeds ||| 0-0 ||| 0.5555555555555556 ||| ReverseEntailment
[NNS] ||| contingents ||| detachments ||| 0-0 ||| 1.0 ||| OtherRelated
[VBD] ||| investigated ||| analysis ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| consecrates ||| confirms ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBD] ||| uncovered ||| unveiled ||| 0-0 ||| 0.8888888888888888 ||| Independent
