[NN] ||| transplant ||| transplantation ||| PPDB2.0Score=5.24981 PPDB1.0Score=3.295900 -logp(LHS|e1)=0.18597 -logp(LHS|e2)=0.14031 -logp(e1|LHS)=11.83583 -logp(e1|e2)=1.80507 -logp(e1|e2,LHS)=1.46728 -logp(e2|LHS)=11.47593 -logp(e2|e1)=1.49083 -logp(e2|e1,LHS)=1.10738 AGigaSim=0.63439 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=0.40547 ContainsX=0 Equivalence=0.371472 Exclusion=0.000344 GlueRule=0 GoogleNgramSim=0.03067 Identity=0 Independent=0.078161 Lex(e1|e2)=9.64663 Lex(e2|e1)=59.48919 Lexical=1 LogCount=4.67283 MVLSASim=NA Monotonic=1 OtherRelated=0.372735 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.177287 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98821 TargetFormality=0.98464 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=5.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[NN] ||| retail ||| retailing ||| PPDB2.0Score=4.33644 PPDB1.0Score=4.801370 -logp(LHS|e1)=2.43442 -logp(LHS|e2)=0.27422 -logp(e1|LHS)=12.33440 -logp(e1|e2)=0.91275 -logp(e1|e2,LHS)=1.11571 -logp(e2|LHS)=13.15007 -logp(e2|e1)=3.88862 -logp(e2|e1,LHS)=1.93138 AGigaSim=0.41643 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.40547 ContainsX=0 Equivalence=0.424098 Exclusion=0.000092 GlueRule=0 GoogleNgramSim=0.00614 Identity=0 Independent=0.046583 Lex(e1|e2)=60.36246 Lex(e2|e1)=60.36246 Lexical=1 LogCount=3.61092 MVLSASim=NA Monotonic=1 OtherRelated=0.418613 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.110614 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99621 TargetFormality=0.99733 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| electric ||| electrical ||| PPDB2.0Score=4.33617 PPDB1.0Score=2.692720 -logp(LHS|e1)=0.24316 -logp(LHS|e2)=0.07317 -logp(e1|LHS)=9.61602 -logp(e1|e2)=1.50420 -logp(e1|e2,LHS)=1.18623 -logp(e2|LHS)=9.13036 -logp(e2|e1)=1.18852 -logp(e2|e1,LHS)=0.70057 AGigaSim=0.49290 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.22314 ContainsX=0 Equivalence=0.407326 Exclusion=0.000107 GlueRule=0 GoogleNgramSim=0.02454 Identity=0 Independent=0.057179 Lex(e1|e2)=59.34612 Lex(e2|e1)=59.34612 Lexical=1 LogCount=4.89035 MVLSASim=NA Monotonic=1 OtherRelated=0.266360 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.269028 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98486 TargetFormality=0.92931 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[RB] ||| adversely ||| negatively ||| PPDB2.0Score=4.33596 PPDB1.0Score=4.823040 -logp(LHS|e1)=0.00198 -logp(LHS|e2)=0.00702 -logp(e1|LHS)=9.59753 -logp(e1|e2)=2.43483 -logp(e1|e2,LHS)=1.51814 -logp(e2|LHS)=9.55594 -logp(e2|e1)=2.38821 -logp(e2|e1,LHS)=1.47655 AGigaSim=0.73265 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.10536 ContainsX=0 Equivalence=0.472925 Exclusion=0.001012 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.112188 Lex(e1|e2)=59.31791 Lex(e2|e1)=59.31791 Lexical=1 LogCount=4.79579 MVLSASim=NA Monotonic=1 OtherRelated=0.264460 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.149414 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99888 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NN] ||| transport ||| transportation ||| PPDB2.0Score=4.33595 PPDB1.0Score=2.876730 -logp(LHS|e1)=0.30008 -logp(LHS|e2)=0.38851 -logp(e1|LHS)=7.32767 -logp(e1|e2)=0.80222 -logp(e1|e2,LHS)=0.54764 -logp(e2|LHS)=8.68839 -logp(e2|e1)=2.07451 -logp(e2|e1,LHS)=1.90836 AGigaSim=0.60551 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=0.44183 ContainsX=0 Equivalence=0.044319 Exclusion=0.000013 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.106649 Lex(e1|e2)=58.35108 Lex(e2|e1)=58.35108 Lexical=1 LogCount=5.95064 MVLSASim=NA Monotonic=1 OtherRelated=0.441019 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.407999 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99212 TargetFormality=0.99982 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=5.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VBZ] ||| cooperates ||| collaborate ||| PPDB2.0Score=4.33595 PPDB1.0Score=16.238340 -logp(LHS|e1)=0.06968 -logp(LHS|e2)=4.57334 -logp(e1|LHS)=9.82494 -logp(e1|e2)=8.74708 -logp(e1|e2,LHS)=3.48512 -logp(e2|LHS)=13.07278 -logp(e2|e1)=7.49126 -logp(e2|e1,LHS)=6.73296 AGigaSim=0.60551 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.09531 ContainsX=0 Equivalence=0.368345 Exclusion=0.004943 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.172064 Lex(e1|e2)=62.20828 Lex(e2|e1)=62.20828 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.183914 PhrasePenalty=1 RarityPenalty=0.00001 ReverseEntailment=0.270734 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99301 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[VBZ] ||| cooperates ||| collaborates ||| PPDB2.0Score=4.33595 PPDB1.0Score=7.507350 -logp(LHS|e1)=0.06968 -logp(LHS|e2)=0.09159 -logp(e1|LHS)=9.82494 -logp(e1|e2)=3.36144 -logp(e1|e2,LHS)=2.12802 -logp(e2|LHS)=10.63132 -logp(e2|e1)=4.14591 -logp(e2|e1,LHS)=2.93440 AGigaSim=0.84485 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.18232 ContainsX=0 Equivalence=0.368345 Exclusion=0.004943 GlueRule=0 GoogleNgramSim=0.07968 Identity=0 Independent=0.172064 Lex(e1|e2)=60.90903 Lex(e2|e1)=60.90903 Lexical=1 LogCount=2.99573 MVLSASim=NA Monotonic=1 OtherRelated=0.183914 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.270734 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99301 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NN] ||| fight ||| fighting ||| PPDB2.0Score=4.33568 PPDB1.0Score=6.162040 -logp(LHS|e1)=0.48578 -logp(LHS|e2)=1.10263 -logp(e1|LHS)=8.43529 -logp(e1|e2)=2.65684 -logp(e1|e2,LHS)=2.45351 -logp(e2|LHS)=9.90050 -logp(e2|e1)=3.50520 -logp(e2|e1,LHS)=3.91872 AGigaSim=0.66242 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.47000 ContainsX=0 Equivalence=0.465224 Exclusion=0.000000 GlueRule=0 GoogleNgramSim=0.01841 Identity=0 Independent=0.026766 Lex(e1|e2)=58.91245 Lex(e2|e1)=58.91245 Lexical=1 LogCount=5.32788 MVLSASim=NA Monotonic=1 OtherRelated=0.111492 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.396517 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.97712 TargetFormality=0.99564 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[VBN] ||| reinvigorated ||| invigorated ||| PPDB2.0Score=4.33568 PPDB1.0Score=8.025920 -logp(LHS|e1)=0.05097 -logp(LHS|e2)=0.83512 -logp(e1|LHS)=11.63532 -logp(e1|e2)=3.37928 -logp(e1|e2,LHS)=2.55374 -logp(e2|LHS)=13.68683 -logp(e2|e1)=4.64664 -logp(e2|e1,LHS)=4.60525 AGigaSim=0.88764 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.16705 ContainsX=0 Equivalence=0.162770 Exclusion=0.012266 GlueRule=0 GoogleNgramSim=0.07968 Identity=0 Independent=0.125578 Lex(e1|e2)=61.80282 Lex(e2|e1)=61.80282 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.071206 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.628180 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| ForwardEntailment
[VBZ] ||| advancing ||| advancement ||| PPDB2.0Score=4.33493 PPDB1.0Score=14.387410 -logp(LHS|e1)=7.37317 -logp(LHS|e2)=4.92597 -logp(e1|LHS)=15.46052 -logp(e1|e2)=7.64991 -logp(e1|e2,LHS)=5.78620 -logp(e2|LHS)=12.10092 -logp(e2|e1)=6.73750 -logp(e2|e1,LHS)=2.42660 AGigaSim=0.19509 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.20067 ContainsX=0 Equivalence=0.144437 Exclusion=0.000221 GlueRule=0 GoogleNgramSim=0.00614 Identity=0 Independent=0.299757 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.164115 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.391470 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99506 TargetFormality=0.99676 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| ReverseEntailment
[VBP] ||| symbolise ||| symbolize ||| PPDB2.0Score=4.33490 PPDB1.0Score=6.573860 -logp(LHS|e1)=0.87353 -logp(LHS|e2)=0.73089 -logp(e1|LHS)=12.86433 -logp(e1|e2)=3.46986 -logp(e1|e2,LHS)=2.37991 -logp(e2|LHS)=12.35584 -logp(e2|e1)=3.10400 -logp(e2|e1,LHS)=1.87141 AGigaSim=0.98730 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.423715 Exclusion=0.000935 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.152596 Lex(e1|e2)=62.05412 Lex(e2|e1)=62.05412 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.356464 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.066289 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98600 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Equivalence
[RB] ||| moreover ||| furthermore ||| PPDB2.0Score=4.33485 PPDB1.0Score=4.153170 -logp(LHS|e1)=0.00099 -logp(LHS|e2)=0.00163 -logp(e1|LHS)=6.35008 -logp(e1|e2)=2.12853 -logp(e1|e2,LHS)=1.46906 -logp(e2|LHS)=6.24682 -logp(e2|e1)=2.02464 -logp(e2|e1,LHS)=1.36580 AGigaSim=0.70711 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.31845 ContainsX=0 Equivalence=0.502877 Exclusion=0.000203 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.180134 Lex(e1|e2)=58.43171 Lex(e2|e1)=58.43171 Lexical=1 LogCount=5.74620 MVLSASim=NA Monotonic=1 OtherRelated=0.247522 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.069264 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99633 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| sci-fi ||| science-fiction ||| PPDB2.0Score=4.33484 PPDB1.0Score=5.206530 -logp(LHS|e1)=0.56711 -logp(LHS|e2)=0.34294 -logp(e1|LHS)=15.43860 -logp(e1|e2)=2.21791 -logp(e1|e2,LHS)=1.18684 -logp(e2|LHS)=15.98515 -logp(e2|e1)=2.98862 -logp(e2|e1,LHS)=1.73338 AGigaSim=0.59570 Abstract=0 Adjacent=0 CharCountDiff=9 CharLogCR=0.91629 ContainsX=0 Equivalence=0.446417 Exclusion=0.004112 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.101701 Lex(e1|e2)=62.20827 Lex(e2|e1)=62.20827 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.405784 PhrasePenalty=1 RarityPenalty=0.00001 ForwardEntailment=0.041986 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98765 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=9.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NN] ||| destabilization ||| destabilisation ||| PPDB2.0Score=4.33479 PPDB1.0Score=4.465130 -logp(LHS|e1)=0.00616 -logp(LHS|e2)=0.00612 -logp(e1|LHS)=12.28311 -logp(e1|e2)=2.00975 -logp(e1|e2,LHS)=1.52818 -logp(e2|LHS)=12.72869 -logp(e2|e1)=2.45538 -logp(e2|e1,LHS)=1.97376 AGigaSim=0.86397 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.430320 Exclusion=0.001063 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.055004 Lex(e1|e2)=60.66786 Lex(e2|e1)=60.66786 Lexical=1 LogCount=3.29584 MVLSASim=NA Monotonic=1 OtherRelated=0.328155 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.185459 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99597 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| palestinians ||| palestinian ||| PPDB2.0Score=4.33477 PPDB1.0Score=3.782900 -logp(LHS|e1)=5.82276 -logp(LHS|e2)=0.17469 -logp(e1|LHS)=13.52711 -logp(e1|e2)=2.60947 -logp(e1|e2,LHS)=7.21077 -logp(e2|LHS)=6.44300 -logp(e2|e1)=1.17343 -logp(e2|e1,LHS)=0.12666 AGigaSim=0.42756 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.08701 ContainsX=0 Equivalence=0.663856 Exclusion=0.000010 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.052714 Lex(e1|e2)=60.78119 Lex(e2|e1)=60.78119 Lexical=1 LogCount=3.09104 MVLSASim=NA Monotonic=1 OtherRelated=0.160044 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.123375 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98534 TargetFormality=0.99889 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| humanistic ||| humanist ||| PPDB2.0Score=4.33458 PPDB1.0Score=4.343130 -logp(LHS|e1)=0.30966 -logp(LHS|e2)=0.16676 -logp(e1|LHS)=13.47777 -logp(e1|e2)=2.62862 -logp(e1|e2,LHS)=2.51074 -logp(e2|LHS)=12.42075 -logp(e2|e1)=1.71451 -logp(e2|e1,LHS)=1.45372 AGigaSim=0.51410 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.22314 ContainsX=0 Equivalence=0.456152 Exclusion=0.000054 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.045446 Lex(e1|e2)=61.43511 Lex(e2|e1)=61.43511 Lexical=1 LogCount=2.56495 MVLSASim=NA Monotonic=1 OtherRelated=0.234162 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.264187 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99259 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[VB] ||| centralise ||| centralize ||| PPDB2.0Score=4.33448 PPDB1.0Score=4.977300 -logp(LHS|e1)=0.14335 -logp(LHS|e2)=0.24348 -logp(e1|LHS)=12.47016 -logp(e1|e2)=2.93192 -logp(e1|e2,LHS)=2.13749 -logp(e2|LHS)=11.68375 -logp(e2|e1)=2.04538 -logp(e2|e1,LHS)=1.35108 AGigaSim=0.95694 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.456734 Exclusion=0.000283 GlueRule=0 GoogleNgramSim=0.03067 Identity=0 Independent=0.097164 Lex(e1|e2)=61.51514 Lex(e2|e1)=61.51514 Lexical=1 LogCount=2.30259 MVLSASim=NA Monotonic=1 OtherRelated=0.396317 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.049502 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Equivalence
[VBZ] ||| employee ||| employees ||| PPDB2.0Score=4.33437 PPDB1.0Score=5.623210 -logp(LHS|e1)=7.73698 -logp(LHS|e2)=5.95535 -logp(e1|LHS)=14.25655 -logp(e1|e2)=3.27924 -logp(e1|e2,LHS)=3.77314 -logp(e2|LHS)=11.53965 -logp(e2|e1)=2.34397 -logp(e2|e1,LHS)=1.05624 AGigaSim=0.50354 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.11778 ContainsX=0 Equivalence=0.450483 Exclusion=0.000001 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.004618 Lex(e1|e2)=62.05412 Lex(e2|e1)=62.05412 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.274605 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.270294 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99328 TargetFormality=0.92799 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| vice-chairman ||| vice-president ||| PPDB2.0Score=4.33434 PPDB1.0Score=3.228990 -logp(LHS|e1)=2.59963 -logp(LHS|e2)=2.87087 -logp(e1|LHS)=12.17445 -logp(e1|e2)=2.20076 -logp(e1|e2,LHS)=1.90511 -logp(e2|LHS)=11.27316 -logp(e2|e1)=1.02823 -logp(e2|e1,LHS)=1.00383 AGigaSim=0.68954 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.07411 ContainsX=0 Equivalence=0.282451 Exclusion=0.000742 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.147768 Lex(e1|e2)=60.50357 Lex(e2|e1)=60.50357 Lexical=1 LogCount=3.46574 MVLSASim=NA Monotonic=1 OtherRelated=0.421965 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.147074 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99630 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[JJ] ||| modelling ||| modeling ||| PPDB2.0Score=4.33411 PPDB1.0Score=3.205420 -logp(LHS|e1)=3.18035 -logp(LHS|e2)=4.94278 -logp(e1|LHS)=13.04550 -logp(e1|e2)=1.07802 -logp(e1|e2,LHS)=0.97782 -logp(e2|LHS)=15.85731 -logp(e2|e1)=2.12740 -logp(e2|e1,LHS)=3.78963 AGigaSim=0.71573 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.11778 ContainsX=0 Equivalence=0.462268 Exclusion=0.000488 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.134403 Lex(e1|e2)=62.39058 Lex(e2|e1)=62.39058 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.237941 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.164900 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98950 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| no-smoking ||| non-smoking ||| PPDB2.0Score=4.33407 PPDB1.0Score=6.854920 -logp(LHS|e1)=0.06821 -logp(LHS|e2)=0.32197 -logp(e1|LHS)=13.94039 -logp(e1|e2)=3.76292 -logp(e1|e2,LHS)=2.83412 -logp(e2|LHS)=13.52323 -logp(e2|e1)=3.09200 -logp(e2|e1,LHS)=2.41696 AGigaSim=0.62486 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.09531 ContainsX=0 Equivalence=0.447541 Exclusion=0.016486 GlueRule=0 GoogleNgramSim=0.11632 Identity=0 Independent=0.085767 Lex(e1|e2)=61.80282 Lex(e2|e1)=61.80282 Lexical=1 LogCount=1.94591 MVLSASim=NA Monotonic=1 OtherRelated=0.280719 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.169487 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| mid-size ||| mid-sized ||| PPDB2.0Score=4.33403 PPDB1.0Score=6.972450 -logp(LHS|e1)=0.23305 -logp(LHS|e2)=0.09772 -logp(e1|LHS)=13.67803 -logp(e1|e2)=3.57469 -logp(e1|e2,LHS)=3.49859 -logp(e2|LHS)=13.36576 -logp(e2|e1)=3.39776 -logp(e2|e1,LHS)=3.18632 AGigaSim=0.68954 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.11778 ContainsX=0 Equivalence=0.344727 Exclusion=0.001959 GlueRule=0 GoogleNgramSim=0.00614 Identity=0 Independent=0.117911 Lex(e1|e2)=61.22746 Lex(e2|e1)=61.22746 Lexical=1 LogCount=2.63906 MVLSASim=NA Monotonic=1 OtherRelated=0.264779 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.270624 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99440 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NN] ||| interrelationship ||| interrelation ||| PPDB2.0Score=4.33386 PPDB1.0Score=6.795850 -logp(LHS|e1)=0.07161 -logp(LHS|e2)=0.03150 -logp(e1|LHS)=12.56184 -logp(e1|e2)=2.53578 -logp(e1|e2,LHS)=2.19725 -logp(e2|LHS)=14.24602 -logp(e2|e1)=4.26007 -logp(e2|e1,LHS)=3.88142 AGigaSim=0.88192 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.26826 ContainsX=0 Equivalence=0.360166 Exclusion=0.000848 GlueRule=0 GoogleNgramSim=0.10412 Identity=0 Independent=0.048508 Lex(e1|e2)=61.10968 Lex(e2|e1)=61.10968 Lexical=1 LogCount=2.77259 MVLSASim=NA Monotonic=1 OtherRelated=0.247247 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.343230 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99048 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| vital ||| crucial ||| PPDB2.0Score=4.33381 PPDB1.0Score=5.645400 -logp(LHS|e1)=0.01124 -logp(LHS|e2)=0.00154 -logp(e1|LHS)=7.49494 -logp(e1|e2)=2.89750 -logp(e1|e2,LHS)=2.52533 -logp(e2|LHS)=7.33565 -logp(e2|e1)=2.74790 -logp(e2|e1,LHS)=2.36604 AGigaSim=0.74914 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.33647 ContainsX=0 Equivalence=0.454037 Exclusion=0.000751 GlueRule=0 GoogleNgramSim=0.01841 Identity=0 Independent=0.180332 Lex(e1|e2)=57.52930 Lex(e2|e1)=57.52930 Lexical=1 LogCount=7.02019 MVLSASim=NA Monotonic=1 OtherRelated=0.311184 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.053697 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99437 TargetFormality=0.99964 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
