Tag|Longer|Shorter|Score|Ratio|Equivalence
[NNS]|interrogators|investigators|0-0|1.0|Equivalence
[VBN]|restrained|restricted|0-0|1.0|Equivalence
[NNS]|liters|litres|0-0|1.0|Equivalence
[NNS]|nanometers|nanometres|0-0|1.0|Equivalence
[JJ]|interrelated|inter-linked|0-0|1.0|Equivalence
[NNS]|fertilizers|fertilisers|0-0|1.0|Equivalence
[VBZ]|criminalizes|criminalises|0-0|1.0|Equivalence
[VBG]|summarizing|summarising|0-0|1.0|Equivalence
[VBN]|characterised|characterized|0-0|1.0|Equivalence
[RB]|convincingly|persuasively|0-0|1.0|Equivalence
[VBN]|revolutionized|revolutionised|0-0|1.0|Equivalence
[JJ]|gentleman|gentlemen|0-0|1.0|Equivalence
[NN]|inter-ministerial|interdepartmental|0-0|1.0|Equivalence
[NN]|feminization|feminisation|0-0|1.0|Equivalence
[VBG]|delineating|demarcating|0-0|1.0|Equivalence
[NN]|feminisation|feminization|0-0|1.0|Equivalence
[NN]|symposium|colloquia|0-0|1.0|Equivalence
[NN]|disappointment|disenchantment|0-0|1.0|Equivalence
[VBP]|analyzer|analyser|0-0|1.0|Equivalence
[VB]|center|centre|0-0|1.0|Equivalence
[RB]|mostly|mainly|0-0|1.0|Equivalence
[VBN]|formalized|formalised|0-0|1.0|Equivalence
[VBG]|subsidising|subsidizing|0-0|1.0|Equivalence
[NNS]|naturalisations|naturalizations|0-0|1.0|Equivalence
[VBG]|authorizing|authorising|0-0|1.0|Equivalence
[VBZ]|diverge|differs|0-0|1.0|Equivalence
[JJ]|transmittable|transmissible|0-0|1.0|Equivalence
[JJ]|ineffectual|ineffective|0-0|1.0|Equivalence
[VBN]|legitimised|legitimized|0-0|1.0|Equivalence
[VBZ]|legalises|legalizes|0-0|1.0|Equivalence
[RB]|thereafter|afterwards|0-0|1.0|Equivalence
[VB]|centre|center|0-0|1.0|Equivalence
[VBN]|criminalized|criminalised|0-0|1.0|Equivalence
[JJ]|non-prescription|over-the-counter|0-0|1.0|Equivalence
[NN]|balkanization|balkanisation|0-0|1.0|Equivalence
[VBZ]|halts|stops|0-0|1.0|Equivalence
[VBN]|centralized|centralised|0-0|1.0|Equivalence
[VBD]|formalized|formalised|0-0|1.0|Equivalence
[JJ]|expansionist|expansionary|0-0|1.0|Equivalence
[NNS]|enquiries|inquiries|0-0|1.0|Equivalence
[VBG]|criticizing|criticising|0-0|1.0|Equivalence
[VBN]|privatized|privatised|0-0|1.0|Equivalence
[JJ]|thankful|grateful|0-0|1.0|Equivalence
[JJ]|different|divergent|0-0|1.0|Equivalence
[NNPS]|licenses|licences|0-0|1.0|Equivalence
[JJ]|localised|localized|0-0|1.0|Equivalence
[NN]|barbecue|barbeque|0-0|1.0|Equivalence
[NNP]|poses|posed|0-0|1.0|Equivalence
[VBN]|optimized|optimised|0-0|1.0|Equivalence
[VBP]|analyser|analyzer|0-0|1.0|Equivalence
[VBD]|refusal|refused|0-0|1.0|Equivalence
[NN]|milliliter|millilitre|0-0|1.0|Equivalence
[NNP]|balochistan|baluchistan|0-0|1.0|Equivalence
[VB]|hamper|hinder|0-0|1.0|Equivalence
[NNS]|leukocytes|leucocytes|0-0|1.0|Equivalence
[JJ]|medium-scale|medium-sized|0-0|1.0|Equivalence
[VBN]|despatched|dispatched|0-0|1.0|Equivalence
[JJ]|disastrous|calamitous|0-0|1.0|Equivalence
[VBN]|commercialised|commercialized|0-0|1.0|Equivalence
[VBN]|generalised|generalized|0-0|1.0|Equivalence
[NN]|deindustrialisation|deindustrialization|0-0|1.0|Equivalence
[VBG]|neutralising|neutralizing|0-0|1.0|Equivalence
[NN]|adapter|adaptor|0-0|1.0|Equivalence
[NNS]|sympathizers|sympathisers|0-0|1.0|Equivalence
[VBZ]|harmonises|harmonizes|0-0|1.0|Equivalence
[IN]|effective|efficient|0-0|1.0|Equivalence
[VBN]|decentralized|decentralised|0-0|1.0|Equivalence
[JJ]|credible|reliable|0-0|1.0|Equivalence
[NNPS]|customers|consumers|0-0|1.0|Equivalence
[NN]|convener|convenor|0-0|1.0|Equivalence
[VBD]|dispatched|despatched|0-0|1.0|Equivalence
[NNS]|increased|increases|0-0|1.0|Equivalence
[NNS]|defenses|defences|0-0|1.0|Equivalence
[JJ]|year-to-year|year-on-year|0-0|1.0|Equivalence
[VB]|rationalise|rationalize|0-0|1.0|Equivalence
[JJ]|re-organized|re-organised|0-0|1.0|Equivalence
[VBD]|broaden|widened|0-0|1.0|Equivalence
[JJ]|child-rearing|child-raising|0-0|1.0|Equivalence
[JJ]|globalising|globalizing|0-0|1.0|Equivalence
[VBD]|obtained|attained|0-0|1.0|Equivalence
[JJ]|syrian-iraqi|iraqi-syrian|0-0|1.0|Equivalence
[VBP]|select|choose|0-0|1.0|Equivalence
[NNPS]|windshields|windscreens|0-0|1.0|Equivalence
[VBN]|notified|informed|0-0|1.0|Equivalence
[NN]|under-utilisation|under-utilization|0-0|1.0|Equivalence
[VBN]|vaccinated|inoculated|0-0|1.0|Equivalence
[VBZ]|rationalizes|rationalises|0-0|1.0|Equivalence
[VBN]|digitised|digitized|0-0|1.0|Equivalence
[VBZ]|analysis|analyses|0-0|1.0|Equivalence
[NN]|response|reaction|0-0|1.0|Equivalence
[JJ]|multidisciplinary|interdisciplinary|0-0|1.0|Equivalence
[VBN]|oxidized|oxidised|0-0|1.0|Equivalence
[NNPS]|evaluations|assessments|0-0|1.0|Equivalence
[JJ]|unfeasible|unworkable|0-0|1.0|Equivalence
[JJ]|fcc-fac.ca|fac-fcc.ca|0-0|1.0|Equivalence
[VBN]|fertilized|fertilised|0-0|1.0|Equivalence
[JJ]|brotherly|fraternal|0-0|1.0|Equivalence
[VBG]|rejuvenating|revitalising|0-0|1.0|Equivalence
[NNS]|protestors|protesters|0-0|1.0|Equivalence
[NNP]|judgement|judgments|0-0|1.0|Equivalence
[VBD]|informed|notified|0-0|1.0|Equivalence
[VBZ]|analyzes|analysis|0-0|1.0|Equivalence
[VBN]|commercialized|commercialised|0-0|1.0|Equivalence
[JJ]|co-organized|co-organised|0-0|1.0|Equivalence
[VBP]|optimize|optimise|0-0|1.0|Equivalence
[VBN]|nationalised|nationalized|0-0|1.0|Equivalence
[JJ]|defamatory|slanderous|0-0|1.0|Equivalence
[VBN]|ameliorated|improvement|0-0|1.0|Equivalence
[VBN]|stigmatised|stigmatized|0-0|1.0|Equivalence
[NNPS]|artifacts|artefacts|0-0|1.0|Equivalence
[NN]|de-industrialisation|de-industrialization|0-0|1.0|Equivalence
[VBN]|colonized|colonised|0-0|1.0|Equivalence
[VBD]|characterized|characterised|0-0|1.0|Equivalence
[VBZ]|terrorizes|terrorises|0-0|1.0|Equivalence
[NN]|salinization|salinisation|0-0|1.0|Equivalence
[VBZ]|legalizes|legalises|0-0|1.0|Equivalence
[JJ]|iraqi-syrian|syrian-iraqi|0-0|1.0|Equivalence
[NNS]|naturalizations|naturalisations|0-0|1.0|Equivalence
[UH]|adjustments|adaptations|0-0|1.0|Equivalence
[VBD]|widened|broaden|0-0|1.0|Equivalence
[VBG]|revitalising|revitalizing|0-0|1.0|Equivalence
[JJ]|reliable|credible|0-0|1.0|Equivalence
[JJ]|al-qaeda|al-qaida|0-0|1.0|Equivalence
[VBN]|inoculated|vaccinated|0-0|1.0|Equivalence
[NN]|effective|efficient|0-0|1.0|Equivalence
[VB]|mistreatment|maltreatment|0-0|1.0|Equivalence
[VBN]|obtained|attained|0-0|1.0|Equivalence
[JJ]|illuminating|enlightening|0-0|1.0|Equivalence
[NN]|misconception|misperception|0-0|1.0|Equivalence
[JJ]|algae|algal|0-0|1.0|Equivalence
[VBZ]|overlies|overlays|0-0|1.0|Equivalence
[JJ]|crucial|pivotal|0-0|1.0|Equivalence
[VBG]|liberalising|liberalizing|0-0|1.0|Equivalence
[NN]|europeanization|europeanisation|0-0|1.0|Equivalence
[NN]|centimeter|centimetre|0-0|1.0|Equivalence
[VBZ]|reclaims|recovers|0-0|1.0|Equivalence
[JJ]|unhindered|unfettered|0-0|1.0|Equivalence
[VBZ]|expands|broaden|0-0|1.0|Equivalence
[NNPS]|consumers|customers|0-0|1.0|Equivalence
[JJ]|front-right|right-front|0-0|1.0|Equivalence
[JJ]|north-east|north-west|0-0|1.0|Equivalence
[NNS]|defences|defenses|0-0|1.0|Equivalence
[JJ]|import-export|export-import|0-0|1.0|Equivalence
[JJ]|mujahideen|mujahedeen|0-0|1.0|Equivalence
[VBD]|commercialised|commercialized|0-0|1.0|Equivalence
[RB]|continuously|consistently|0-0|1.0|Equivalence
[VBN]|informed|notified|0-0|1.0|Equivalence
[JJ]|acp-eu|eu-acp|0-0|1.0|Equivalence
[JJ]|underdeveloped|less-developed|0-0|1.0|Equivalence
[VBG]|liberalizing|liberalising|0-0|1.0|Equivalence
[VB]|organization|organisation|0-0|1.0|Equivalence
[VBZ]|marginalises|marginalizes|0-0|1.0|Equivalence
[VBN]|characterized|characterised|0-0|1.0|Equivalence
[VBP]|obstruct|impeding|0-0|1.0|Equivalence
[VBG]|professionalising|professionalizing|0-0|1.0|Equivalence
[NN]|ventilation|ventilating|0-0|1.0|Equivalence
[VBD]|decentralised|decentralized|0-0|1.0|Equivalence
[JJ]|transmissible|transmittable|0-0|1.0|Equivalence
[VBG]|revitalising|rejuvenating|0-0|1.0|Equivalence
[VBN]|dispatched|despatched|0-0|1.0|Equivalence
[JJ]|unfettered|unhindered|0-0|1.0|Equivalence
[VBZ]|catalyzes|catalyses|0-0|1.0|Equivalence
[VBN]|politicised|politicized|0-0|1.0|Equivalence
[NNP]|stabilisation|stabilization|0-0|1.0|Equivalence
[JJ]|changed|altered|0-0|1.0|Equivalence
[VBN]|faked|false|0-0|1.0|Equivalence
[VBG]|halting|stoping|0-0|1.0|Equivalence
[JJ]|re-assessment|re-evaluation|0-0|1.0|Equivalence
[UH]|wonderful|marvelous|0-0|1.0|Equivalence
[JJ]|unionised|unionized|0-0|1.0|Equivalence
[VBG]|misused|abusing|0-0|1.0|Equivalence
[VBN]|eradicated|eliminated|0-0|1.0|Equivalence
[VB]|self-government|self-governance|0-0|1.0|Equivalence
[VBN]|reconfirmed|re-affirmed|0-0|1.0|Equivalence
[VBG]|nationalizing|nationalising|0-0|1.0|Equivalence
[NNP]|outlines|outlined|0-0|1.0|Equivalence
[JJ]|people-centred|human-centered|0-0|1.0|Equivalence
[JJ]|equivalency|equivalence|0-0|1.0|Equivalence
[VBN]|enabled|allowed|0-0|1.0|Equivalence
[NNS]|decreases|reduction|0-0|1.0|Equivalence
[VB]|terrorise|terrorize|0-0|1.0|Equivalence
[NNP]|belarussian|belarusians|0-0|1.0|Equivalence
[VBD]|fluctuated|oscillated|0-0|1.0|Equivalence
[NN]|mistreatment|maltreatment|0-0|1.0|Equivalence
[NNPS]|councillors|counsellors|0-0|1.0|Equivalence
[NNPS]|counsellors|councillors|0-0|1.0|Equivalence
[VBD]|assessment|evaluation|0-0|1.0|Equivalence
[VBD]|unearthed|uncovered|0-0|1.0|Equivalence
[JJ]|anti-labour|anti-worker|0-0|1.0|Equivalence
[VBD]|regained|restored|0-0|1.0|Equivalence
[VBN]|memorized|memorised|0-0|1.0|Equivalence
[NNS]|outcome|results|0-0|1.0|Equivalence
[JJ]|three-story|three-floor|0-0|1.0|Equivalence
[NN]|optimal|optimum|0-0|1.0|Equivalence
[NNS]|analyzers|analysers|0-0|1.0|Equivalence
[NNS]|adaptors|adapters|0-0|1.0|Equivalence
[VBN]|regained|restored|0-0|1.0|Equivalence
[VBN]|unearthed|uncovered|0-0|1.0|Equivalence
[VBZ]|provoke|arouses|0-0|1.0|Equivalence
[VBN]|fluctuated|oscillated|0-0|1.0|Equivalence
[VBG]|restricting|restraining|0-0|1.0|Equivalence
[VBZ]|terrifies|frightens|0-0|1.0|Equivalence
[VBG]|mobilising|mobilizing|0-0|1.0|Equivalence
[VBD]|analysis|analyzed|0-0|1.0|Equivalence
[JJ]|south-east|south-west|0-0|1.0|Equivalence
[VBN]|extirpated|eradicated|0-0|1.0|Equivalence
[VBN]|prohibited|proscribed|0-0|1.0|Equivalence
[VBN]|reasserted|reaffirmed|0-0|1.0|Equivalence
[VBG]|legalising|legalizing|0-0|1.0|Equivalence
[VBN]|sensitized|sensitised|0-0|1.0|Equivalence
[NN]|interdisciplinary|multidisciplinary|0-0|1.0|Equivalence
[JJ]|lamentable|deplorable|0-0|1.0|Equivalence
[NNPS]|depositories|depositaries|0-0|1.0|Equivalence
[JJ]|randomized|randomised|0-0|1.0|Equivalence
[NN]|immunisation|immunization|0-0|1.0|Equivalence
[JJ]|afraid|scared|0-0|1.0|Equivalence
[JJR]|dried|drier|0-0|1.0|Equivalence
[VBG]|diverging|differing|0-0|1.0|Equivalence
[VBZ]|arouses|provoke|0-0|1.0|Equivalence
[VBZ]|authorizations|authorisations|0-0|1.0|Equivalence
[NNS]|recognises|recognizes|0-0|1.0|Equivalence
[VBG]|politicizing|politicising|0-0|1.0|Equivalence
[JJ]|pre-natal|antenatal|0-0|1.0|Equivalence
[NN]|crystallization|crystallisation|0-0|1.0|Equivalence
[JJ]|all-european|pan-european|0-0|1.0|Equivalence
[VBD]|supervised|monitoring|0-0|1.0|Equivalence
[NNP]|baluchistan|balochistan|0-0|1.0|Equivalence
[NN]|disc|disk|0-0|1.0|Equivalence
[JJ]|aboriginal|indigenous|0-0|1.0|Equivalence
[VBN]|relocated|resettled|0-0|1.0|Equivalence
[VBD]|arranged|organize|0-0|1.0|Equivalence
[VBD]|arranging|organized|0-0|1.0|Equivalence
[JJ]|three-floor|three-story|0-0|1.0|Equivalence
[VBG]|rationalising|rationalizing|0-0|1.0|Equivalence
[VBD]|adapter|adaptor|0-0|1.0|Equivalence
[NN]|destruction|devastation|0-0|1.0|Equivalence
[VBZ]|analyzers|analysers|0-0|1.0|Equivalence
[VBN]|intervened|interfered|0-0|1.0|Equivalence
[NNS]|shareholders|stockholders|0-0|1.0|Equivalence
[VBZ]|frightens|terrifies|0-0|1.0|Equivalence
[NN]|maltreatment|mistreatment|0-0|1.0|Equivalence
[VBN]|false|faked|0-0|1.0|Equivalence
[NN]|oxidizing|oxidising|0-0|1.0|Equivalence
[JJ]|randomised|randomized|0-0|1.0|Equivalence
[NN]|hussein|hussain|0-0|1.0|Equivalence
[VBG]|centre|center|0-0|1.0|Equivalence
[JJ]|recognizable|identifiable|0-0|1.0|Equivalence
[NNS]|depositaries|depositories|0-0|1.0|Equivalence
[VBN]|demobilised|demobilized|0-0|1.0|Equivalence
[VBD]|reasserted|reaffirmed|0-0|1.0|Equivalence
[VBD]|evaluations|assessments|0-0|1.0|Equivalence
[RB]|persuasively|convincingly|0-0|1.0|Equivalence
[JJ]|three-stage|three-phase|0-0|1.0|Equivalence
[VBD]|prohibited|proscribed|0-0|1.0|Equivalence
[VBN]|tightened|toughened|0-0|1.0|Equivalence
[VBN]|overlaid|overlain|0-0|1.0|Equivalence
[JJ]|terrifying|horrifying|0-0|1.0|Equivalence
[NN]|cleaning|clean-up|0-0|1.0|Equivalence
[VBG]|catalysing|catalyzing|0-0|1.0|Equivalence
[JJ]|summarized|summarised|0-0|1.0|Equivalence
[VBP]|customize|customise|0-0|1.0|Equivalence
[VB]|categorize|categorise|0-0|1.0|Equivalence
[VBG]|galvanising|galvanizing|0-0|1.0|Equivalence
[VBZ]|analysers|analyzers|0-0|1.0|Equivalence
[NNS]|pre-conditions|pre-requisites|0-0|1.0|Equivalence
[VBG]|generalizing|generalising|0-0|1.0|Equivalence
[RB]|brutally|savagely|0-0|1.0|Equivalence
[VBP]|alaikum|aleikum|0-0|1.0|Equivalence
[NNS]|presumptions|suppositions|0-0|1.0|Equivalence
[NN]|familiarization|familiarisation|0-0|1.0|Equivalence
[NN]|colloquia|symposium|0-0|1.0|Equivalence
[JJ]|traumatized|traumatised|0-0|1.0|Equivalence
[NN]|centreline|centerline|0-0|1.0|Equivalence
[JJ]|harmonise|harmonize|0-0|1.0|Equivalence
[VBN]|resurfaced|reappeared|0-0|1.0|Equivalence
[VBG]|digitizing|digitising|0-0|1.0|Equivalence
[VBG]|proscribing|prohibiting|0-0|1.0|Equivalence
[JJ]|harmonize|harmonise|0-0|1.0|Equivalence
[VBN]|allowed|enabled|0-0|1.0|Equivalence
[VBD]|organize|arranged|0-0|1.0|Equivalence
[VBD]|organized|arranging|0-0|1.0|Equivalence
[VBG]|retrieving|recovering|0-0|1.0|Equivalence
[NNS]|reduction|decreases|0-0|1.0|Equivalence
[VBG]|analyses|analysis|0-0|1.0|Equivalence
[JJ]|illicit|illegal|0-0|1.0|Equivalence
[VBG]|decriminalising|decriminalizing|0-0|1.0|Equivalence
[JJ]|coherent|cohesive|0-0|1.0|Equivalence
[VBD]|rationalized|rationalised|0-0|1.0|Equivalence
[JJ]|fraternal|brotherly|0-0|1.0|Equivalence
[VBG]|obtaining|attaining|0-0|1.0|Equivalence
[JJ]|unnecessary|superfluous|0-0|1.0|Equivalence
[NNS]|exemptions|exceptions|0-0|1.0|Equivalence
[VBD]|marginalised|marginalized|0-0|1.0|Equivalence
[VBN]|resettled|relocated|0-0|1.0|Equivalence
[VBD]|reappeared|re-emerged|0-0|1.0|Equivalence
[VBN]|memorised|memorized|0-0|1.0|Equivalence
[VBN]|paralysed|paralyzed|0-0|1.0|Equivalence
[VBN]|pressurized|pressurised|0-0|1.0|Equivalence
[NN]|conformity|accordance|0-0|1.0|Equivalence
[NN]|individualization|individualisation|0-0|1.0|Equivalence
[JJ]|asylum-seekers|asylum-seeking|0-0|1.0|Equivalence
[NN]|localisation|localization|0-0|1.0|Equivalence
[VBG]|dispatching|despatching|0-0|1.0|Equivalence
[JJ]|slanderous|defamatory|0-0|1.0|Equivalence
[NN]|volunteering|volunteerism|0-0|1.0|Equivalence
[VBG]|politicising|politicizing|0-0|1.0|Equivalence
[JJ]|divergent|differing|0-0|1.0|Equivalence
[VB]|catalyze|catalyse|0-0|1.0|Equivalence
[NN]|enquiry|inquiry|0-0|1.0|Equivalence
[NN]|victimisation|victimization|0-0|1.0|Equivalence
[VBN]|oscillated|fluctuated|0-0|1.0|Equivalence
[NN]|bin|ibn|0-0|1.0|Equivalence
[NNPS]|depositaries|depositories|0-0|1.0|Equivalence
[VBN]|toughened|tightened|0-0|1.0|Equivalence
[VBZ]|schemas|schemes|0-0|1.0|Equivalence
[JJ]|incalculable|immeasurable|0-0|1.0|Equivalence
[VB]|enquire|inquire|0-0|1.0|Equivalence
[VBG]|restraining|restricting|0-0|1.0|Equivalence
[VBD]|superseded|superceded|0-0|1.0|Equivalence
[NNP]|posed|poses|0-0|1.0|Equivalence
[NNP]|rafiq|rafik|0-0|1.0|Equivalence
[VB]|characterise|characterize|0-0|1.0|Equivalence
[VBG]|comprehending|understanding|0-0|1.0|Equivalence
[JJ]|disgruntled|disaffected|0-0|1.0|Equivalence
[JJ]|sulphur-free|zero-sulphur|0-0|1.0|Equivalence
[JJ]|obsolete|outmoded|0-0|1.0|Equivalence
[VBG]|oxidising|oxidizing|0-0|1.0|Equivalence
[VBD]|legalized|legalised|0-0|1.0|Equivalence
[JJ]|kuwaiti-iraqi|iraqi-kuwaiti|0-0|1.0|Equivalence
[VBN]|rationalized|rationalised|0-0|1.0|Equivalence
[JJ]|zero-sulphur|sulphur-free|0-0|1.0|Equivalence
[JJ]|politicised|politicized|0-0|1.0|Equivalence
[VBN]|pressurised|pressurized|0-0|1.0|Equivalence
[VBN]|impaired|hampered|0-0|1.0|Equivalence
[VBD]|analyzed|analysis|0-0|1.0|Equivalence
[VBN]|abused|misuse|0-0|1.0|Equivalence
[JJ]|hiv-positive|seropositive|0-0|1.0|Equivalence
[JJ]|above-mentioned|afore-mentioned|0-0|1.0|Equivalence
[JJ]|identifiable|recognizable|0-0|1.0|Equivalence
[VBN]|regularised|regularized|0-0|1.0|Equivalence
[JJ]|conflict-stricken|conflict-affected|0-0|1.0|Equivalence
[NN]|stringency|strictness|0-0|1.0|Equivalence
[JJ]|indian-pakistani|pakistani-indian|0-0|1.0|Equivalence
[NNPS]|exemptions|exceptions|0-0|1.0|Equivalence
[VBN]|demonized|demonised|0-0|1.0|Equivalence
[NNS]|directorate-generals|directorates-general|0-0|1.0|Equivalence
[NNPS]|exceptions|exemptions|0-0|1.0|Equivalence
[NNP]|organised|organized|0-0|1.0|Equivalence
[VBD]|catalyzed|catalysed|0-0|1.0|Equivalence
[VBG]|colonising|colonizing|0-0|1.0|Equivalence
[JJ]|demeaning|degrading|0-0|1.0|Equivalence
[RB]|rapidly|swiftly|0-0|1.0|Equivalence
[VBG]|decentralising|decentralizing|0-0|1.0|Equivalence
[VBN]|terrorized|terrorised|0-0|1.0|Equivalence
[VBN]|forsaken|forsworn|0-0|1.0|Equivalence
[VBD]|differed|diverged|0-0|1.0|Equivalence
[JJ]|lebanese-israeli|israeli-lebanese|0-0|1.0|Equivalence
[VBG]|nationalising|nationalizing|0-0|1.0|Equivalence
[VBG]|colonizing|colonising|0-0|1.0|Equivalence
[VBZ]|threats|menaces|0-0|1.0|Equivalence
[VBG]|decriminalizing|decriminalising|0-0|1.0|Equivalence
[JJ]|regionalized|regionalised|0-0|1.0|Equivalence
[NN]|caliber|calibre|0-0|1.0|Equivalence
[VBZ]|misleads|deceives|0-0|1.0|Equivalence
[NNP]|organized|organised|0-0|1.0|Equivalence
[NNS]|summarises|summarizes|0-0|1.0|Equivalence
[VBP]|aleikum|alaikum|0-0|1.0|Equivalence
[VBN]|sensitised|sensitized|0-0|1.0|Equivalence
[VBN]|analysis|analyzed|0-0|1.0|Equivalence
[NNS]|adapters|adaptors|0-0|1.0|Equivalence
[VBN]|eliminated|eradicated|0-0|1.0|Equivalence
[NN]|tiredness|weariness|0-0|1.0|Equivalence
[VBG]|digitising|digitizing|0-0|1.0|Equivalence
[JJ]|reassuring|comforting|0-0|1.0|Equivalence
[NNP]|globalisation|globalization|0-0|1.0|Equivalence
[NN]|lustre|luster|0-0|1.0|Equivalence
[VBN]|paralyzed|paralysed|0-0|1.0|Equivalence
[NN]|anaesthetic|anaesthesia|0-0|1.0|Equivalence
[JJ]|advisor|adviser|0-0|1.0|Equivalence
[NN]|disk|disc|0-0|1.0|Equivalence
[VBD]|recovered|reclaimed|0-0|1.0|Equivalence
[JJ]|higher-capacity|larger-capacity|0-0|1.0|Equivalence
[VBZ]|varying|differs|0-0|1.0|Equivalence
[VB]|efficient|effective|0-0|1.0|Equivalence
[NN]|coordination|coordinating|0-0|1.0|Equivalence
[NN]|universalization|universalisation|0-0|1.0|Equivalence
[NNS]|suppositions|presumptions|0-0|1.0|Equivalence
[JJ]|instructive|informative|0-0|1.0|Equivalence
[NN]|looting|pillage|0-0|1.0|Equivalence
[NN]|salinisation|salinization|0-0|1.0|Equivalence
[JJ]|seropositive|hiv-positive|0-0|1.0|Equivalence
[JJ]|b-type|type-b|0-0|1.0|Equivalence
[VBD]|marginalized|marginalised|0-0|1.0|Equivalence
[VBG]|oxidizing|oxidising|0-0|1.0|Equivalence
[NNS]|differences|divergences|0-0|1.0|Equivalence
[VBZ]|monitoring|supervises|0-0|1.0|Equivalence
[VBZ]|deceives|misleads|0-0|1.0|Equivalence
[NNP]|coordination|coordinating|0-0|1.0|Equivalence
[VBD]|attained|obtained|0-0|1.0|Equivalence
[NNS]|stockholders|shareholders|0-0|1.0|Equivalence
[VBG]|decentralizing|decentralising|0-0|1.0|Equivalence
[JJ]|us-russian|russian-us|0-0|1.0|Equivalence
[VBN]|marginalized|marginalised|0-0|1.0|Equivalence
[JJ]|unmatched|unrivaled|0-0|1.0|Equivalence
[NNS]|centimeters|centimetres|0-0|1.0|Equivalence
[JJ]|responsible|accountable|0-0|1.0|Equivalence
[JJ]|interdisciplinary|multidisciplinary|0-0|1.0|Equivalence
[VBD]|resettled|relocated|0-0|1.0|Equivalence
[VBN]|regularized|regularised|0-0|1.0|Equivalence
[VBZ]|harmonizes|harmonises|0-0|1.0|Equivalence
[VBN]|differed|diverged|0-0|1.0|Equivalence
[JJ]|italian-speaking|italian-language|0-0|1.0|Equivalence
[VBD]|evaluation|assessment|0-0|1.0|Equivalence
[VBG]|characterizing|characterising|0-0|1.0|Equivalence
[VBG]|alternative|alternating|0-0|1.0|Equivalence
[NNS]|analysers|analyzers|0-0|1.0|Equivalence
[JJ]|traumatised|traumatized|0-0|1.0|Equivalence
[VBZ]|differs|varying|0-0|1.0|Equivalence
[JJ]|reluctant|unwilling|0-0|1.0|Equivalence
[VBD]|terrorized|terrorised|0-0|1.0|Equivalence
[JJ]|co-organised|co-organized|0-0|1.0|Equivalence
[JJ]|senseless|pointless|0-0|1.0|Equivalence
[NN]|balkanisation|balkanization|0-0|1.0|Equivalence
[VBD]|oscillated|fluctuated|0-0|1.0|Equivalence
[VBG]|generalising|generalizing|0-0|1.0|Equivalence
[NNS]|protesters|protestors|0-0|1.0|Equivalence
[VBG]|safeguards|protecting|0-0|1.0|Equivalence
[VBG]|distributed|circulating|0-0|1.0|Equivalence
[JJ]|recognised|recognized|0-0|1.0|Equivalence
[NNS]|exceptions|exemptions|0-0|1.0|Equivalence
[JJ]|type-b|b-type|0-0|1.0|Equivalence
[JJ]|two-phase|two-stage|0-0|1.0|Equivalence
[NN]|marihuana|marijuana|0-0|1.0|Equivalence
[JJ]|eu-india|india-eu|0-0|1.0|Equivalence
[JJ]|obvious|evident|0-0|1.0|Equivalence
[NNS]|advisor|adviser|0-0|1.0|Equivalence
[VBN]|recovered|reclaimed|0-0|1.0|Equivalence
[JJ]|pakistani-indian|indian-pakistani|0-0|1.0|Equivalence
[NNS]|advisors|advisers|0-0|1.0|Equivalence
[JJ]|job-creating|job-creation|0-0|1.0|Equivalence
[JJ]|israeli-egyptian|egyptian-israeli|0-0|1.0|Equivalence
[NN]|nanometre|nanometer|0-0|1.0|Equivalence
[RB]|coldly|coolly|0-0|1.0|Equivalence
[VB]|summarise|summarize|0-0|1.0|Equivalence
[JJ]|demilitarised|demilitarized|0-0|1.0|Equivalence
[VBG]|emphasising|emphasizing|0-0|1.0|Equivalence
[NN]|luggage|baggage|0-0|1.0|Equivalence
[VB]|demoralise|demoralize|0-0|1.0|Equivalence
[JJ]|india-pakistan|indo-pakistani|0-0|1.0|Equivalence
[VBP]|harmonise|harmonize|0-0|1.0|Equivalence
[VBN]|specialised|specialized|0-0|1.0|Equivalence
[VB]|materialize|materialise|0-0|1.0|Equivalence
[VB]|legalise|legalize|0-0|1.0|Equivalence
[NN]|renationalisation|renationalization|0-0|1.0|Equivalence
[JJ]|anti-malaria|antimalarial|0-0|1.0|Equivalence
[NN]|rationalization|rationalisation|0-0|1.0|Equivalence
[VB]|criminalize|criminalise|0-0|1.0|Equivalence
[RB]|eventually|ultimately|0-0|1.0|Equivalence
[NNS]|liberalizations|liberalisations|0-0|1.0|Equivalence
[JJ]|urbanised|urbanized|0-0|1.0|Equivalence
[NNS]|specialisations|specializations|0-0|1.0|Equivalence
[NNP]|draws|drawn|0-0|1.0|Equivalence
[RB]|a.m.|p.m.|0-0|1.0|Equivalence
[JJ]|demilitarized|demilitarised|0-0|1.0|Equivalence
[VBP]|criticise|criticize|0-0|1.0|Equivalence
[VBG]|unswerving|unwavering|0-0|1.0|Equivalence
[JJ]|inconsistent|incompatible|0-0|1.0|Equivalence
[NNS]|forged|forges|0-0|1.0|Equivalence
[VBP]|specialize|specialise|0-0|1.0|Equivalence
[VBZ]|categorises|categorizes|0-0|1.0|Equivalence
[JJ]|twin-track|dual-track|0-0|1.0|Equivalence
[VBZ]|apologizes|apologises|0-0|1.0|Equivalence
[NN]|nanometer|nanometre|0-0|1.0|Equivalence
[VBP]|criticize|criticise|0-0|1.0|Equivalence
[VBZ]|decreases|reduction|0-0|1.0|Equivalence
