[NN] ||| transplant ||| transplantation ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[VBG] ||| establishing ||| demonstrating ||| 0-0 ||| 0.9230769230769231 ||| Independent
[VBN] ||| identified ||| considered ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| becomes ||| commitment ||| 0-0 ||| 0.7 ||| Independent
[VBZ] ||| locates ||| outlines ||| 0-0 ||| 0.875 ||| Independent
[VBG] ||| educating ||| sensitizing ||| 0-0 ||| 0.8181818181818182 ||| OtherRelated
[VBZ] ||| mandates ||| anticipates ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBN] ||| forgiven ||| reconsidered ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| comes ||| participates ||| 0-0 ||| 0.4166666666666667 ||| Independent
[VBD] ||| discovered ||| established ||| 0-0 ||| 0.9090909090909091 ||| OtherRelated
[VBD] ||| ls ||| existed ||| 0-0 ||| 0.2857142857142857 ||| Independent
[NNS] ||| topics ||| considerations ||| 0-0 ||| 0.42857142857142855 ||| Independent
[NNS] ||| bats ||| bates ||| 0-0 ||| 0.8 ||| ReverseEntailment
[VBN] ||| quoted ||| reference ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| contemplates ||| stipulations ||| 0-0 ||| 1.0 ||| Independent
[VBG] ||| deepening ||| encouraging ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBD] ||| affirmed ||| verified ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| risk ||| concerns ||| 0-0 ||| 0.5 ||| Independent
[VBZ] ||| risks ||| concerns ||| 0-0 ||| 0.625 ||| Independent
[VBZ] ||| points ||| underscores ||| 0-0 ||| 0.5454545454545454 ||| Independent
[VBN] ||| improved ||| permitted ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBD] ||| attended ||| assistance ||| 0-0 ||| 0.8 ||| OtherRelated
[VBD] ||| exposed ||| presentation ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBN] ||| lightened ||| minimized ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| quoted ||| referenced ||| 0-0 ||| 0.6 ||| Independent
[VBZ] ||| signifies ||| constitutes ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBN] ||| insured ||| represented ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBD] ||| ruled ||| ordered ||| 0-0 ||| 0.7142857142857143 ||| Independent
[NNS] ||| mutations ||| variations ||| 0-0 ||| 0.9 ||| Independent
[NNPS] ||| processes ||| principles ||| 0-0 ||| 0.9 ||| Independent
[NNS] ||| nominees ||| appointees ||| 0-0 ||| 0.8 ||| OtherRelated
[VBN] ||| defined ||| derived ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| loved ||| everything ||| 0-0 ||| 0.5 ||| Independent
[VBZ] ||| invests ||| assigns ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| suffered ||| sustained ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBN] ||| presented ||| evaluated ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| revisited ||| invigorated ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBN] ||| plunged ||| declined ||| 0-0 ||| 0.875 ||| Independent
[VBD] ||| certify ||| reflected ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBZ] ||| notifies ||| mentions ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| examined ||| appraised ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBD] ||| read ||| recited ||| 0-0 ||| 0.5714285714285714 ||| Independent
[VBZ] ||| interests ||| stakeholders ||| 0-0 ||| 0.75 ||| Independent
[NNS] ||| exclusions ||| derogations ||| 0-0 ||| 0.9090909090909091 ||| Independent
[NNS] ||| impedes ||| impediments ||| 0-0 ||| 0.6363636363636364 ||| Independent
[NNS] ||| pads ||| paddles ||| 0-0 ||| 0.5714285714285714 ||| ReverseEntailment
[VBD] ||| hail ||| praised ||| 0-0 ||| 0.5714285714285714 ||| Independent
[VBN] ||| widened ||| enriched ||| 0-0 ||| 0.875 ||| Independent
[VBN] ||| extracted ||| accumulated ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBG] ||| specific ||| pertaining ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| hailed ||| praised ||| 0-0 ||| 0.8571428571428571 ||| Independent
[VBG] ||| disrupting ||| forestalling ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBN] ||| detailed ||| elucidated ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| notes ||| reminds ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBZ] ||| imperils ||| compromises ||| 0-0 ||| 0.7272727272727273 ||| Independent
[JJ] ||| subcontract ||| sub-contracting ||| 0-0 ||| 0.7333333333333333 ||| Equivalence
[NNS] ||| allies ||| allegiances ||| 0-0 ||| 0.5454545454545454 ||| Independent
[NN] ||| client ||| clientele ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[RB] ||| regretfully ||| unfortunately ||| 0-0 ||| 0.8461538461538461 ||| Equivalence
[VBN] ||| wished ||| intended ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| waived ||| repudiated ||| 0-0 ||| 0.6 ||| Independent
[VBZ] ||| recovers ||| reiterates ||| 0-0 ||| 0.8 ||| Independent
[VBN] ||| stretched ||| underrepresented ||| 0-0 ||| 0.5625 ||| Independent
[VBG] ||| admitting ||| recognizing ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBN] ||| realized ||| misinterpreted ||| 0-0 ||| 0.5714285714285714 ||| Independent
[VBN] ||| bombed ||| detonated ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBN] ||| improved ||| benefited ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBN] ||| commuted ||| substituted ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBD] ||| imposed ||| constituted ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBG] ||| recognize ||| admitting ||| 0-0 ||| 1.0 ||| Independent
[VBG] ||| jeopardising ||| compromising ||| 0-0 ||| 1.0 ||| OtherRelated
[VBD] ||| attested ||| reaffirmed ||| 0-0 ||| 0.8 ||| Independent
[VBN] ||| computed ||| implemented ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBN] ||| evaded ||| excluded ||| 0-0 ||| 0.75 ||| Independent
[NNS] ||| years ||| successors ||| 0-0 ||| 0.5 ||| Independent
[VBN] ||| enhanced ||| integrated ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| confessed ||| concurred ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| raided ||| attacked ||| 0-0 ||| 0.75 ||| ForwardEntailment
[VBN] ||| raiding ||| attacked ||| 0-0 ||| 0.875 ||| ForwardEntailment
[VBN] ||| quelled ||| quashed ||| 0-0 ||| 1.0 ||| Independent
[JJ] ||| spending ||| expenditure ||| 0-0 ||| 0.7272727272727273 ||| Equivalence
[JJ] ||| tajik ||| tajikistan ||| 0-0 ||| 0.5 ||| OtherRelated
[VBZ] ||| respects ||| implements ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| locates ||| confronts ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBZ] ||| respect ||| implements ||| 0-0 ||| 0.7 ||| Independent
[VBZ] ||| stops ||| continues ||| 0-0 ||| 0.5555555555555556 ||| Independent
[VBN] ||| supplied ||| distributed ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBZ] ||| finds ||| ascertains ||| 0-0 ||| 0.5 ||| Independent
[UH] ||| hell ||| ringlets ||| 0-0 ||| 0.5 ||| Independent
[VBZ] ||| whores ||| hookers ||| 0-0 ||| 0.8571428571428571 ||| OtherRelated
[VBG] ||| correcting ||| troubleshooting ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBG] ||| killing ||| assassinating ||| 0-0 ||| 0.5384615384615384 ||| Equivalence
[VBN] ||| moved ||| forwarded ||| 0-0 ||| 0.5555555555555556 ||| Independent
[VBZ] ||| urges ||| alleges ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBD] ||| emphasized ||| concentrated ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBN] ||| attributed ||| acknowledged ||| 0-0 ||| 0.8333333333333334 ||| Independent
[NNS] ||| destinations ||| classifications ||| 0-0 ||| 0.8 ||| Independent
[NNS] ||| complaints ||| petitioners ||| 0-0 ||| 0.9090909090909091 ||| Independent
[NN] ||| engagement ||| commitment ||| 0-0 ||| 1.0 ||| OtherRelated
[NNS] ||| destination ||| classifications ||| 0-0 ||| 0.7333333333333333 ||| Independent
[VBZ] ||| instructs ||| attributes ||| 0-0 ||| 0.9 ||| Independent
[VBN] ||| complied ||| communicated ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBD] ||| confirmed ||| authorized ||| 0-0 ||| 0.9 ||| Independent
[VBG] ||| engaging ||| cooperation ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBD] ||| revived ||| stabilized ||| 0-0 ||| 0.7 ||| Independent
[VBZ] ||| attests ||| illuminates ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBN] ||| secured ||| ascertained ||| 0-0 ||| 0.6363636363636364 ||| OtherRelated
[VBN] ||| insured ||| procured ||| 0-0 ||| 0.875 ||| Independent
[JJ] ||| timely ||| well-timed ||| 0-0 ||| 0.6 ||| Equivalence
[NNS] ||| amendments ||| enhancements ||| 0-0 ||| 0.8333333333333334 ||| Independent
[NNS] ||| approvals ||| authorizations ||| 0-0 ||| 0.6428571428571429 ||| ForwardEntailment
[NNS] ||| restaurants ||| restorations ||| 0-0 ||| 0.9166666666666666 ||| Independent
[JJ] ||| simplify ||| simplified ||| 0-0 ||| 0.8 ||| Equivalence
[NNS] ||| restaurants ||| restoration ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| hail ||| emanates ||| 0-0 ||| 0.5 ||| Independent
[VBZ] ||| prefers ||| stimulates ||| 0-0 ||| 0.7 ||| Independent
[VBZ] ||| hails ||| emanates ||| 0-0 ||| 0.625 ||| Independent
[VBN] ||| contacted ||| conjoined ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| report ||| correlated ||| 0-0 ||| 0.6 ||| Independent
[VBZ] ||| manages ||| orchestrates ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBD] ||| sustained ||| indicated ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| serves ||| investigates ||| 0-0 ||| 0.5 ||| Independent
[VBN] ||| reported ||| correlated ||| 0-0 ||| 0.8 ||| Independent
[VBN] ||| cited ||| instituted ||| 0-0 ||| 0.5 ||| Independent
[NNS] ||| inland ||| hinterlands ||| 0-0 ||| 0.5454545454545454 ||| Independent
[NNS] ||| grassroots ||| organizations ||| 0-0 ||| 0.7692307692307693 ||| Independent
[NNS] ||| sects ||| subsections ||| 0-0 ||| 0.45454545454545453 ||| ForwardEntailment
[VBN] ||| quoted ||| denoted ||| 0-0 ||| 0.8571428571428571 ||| Independent
[VBN] ||| resubmitted ||| revitalized ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| assumptions ||| accusations ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| requests ||| recommendations ||| 0-0 ||| 0.5333333333333333 ||| Independent
[NNS] ||| slavs ||| slaves ||| 0-0 ||| 0.8333333333333334 ||| ReverseEntailment
[NN] ||| spy ||| espionage ||| 0-0 ||| 0.3333333333333333 ||| OtherRelated
[VBD] ||| continued ||| retention ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| consented ||| allocated ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| contacted ||| negotiated ||| 0-0 ||| 0.9 ||| Independent
[VBN] ||| threatened ||| diminished ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| agreed ||| understood ||| 0-0 ||| 0.6 ||| Independent
[VBN] ||| combated ||| overcome ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| costed ||| resourced ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBN] ||| located ||| classified ||| 0-0 ||| 0.7 ||| Independent
[VBN] ||| advised ||| identified ||| 0-0 ||| 0.7 ||| Independent
[NNS] ||| fears ||| concerns ||| 0-0 ||| 0.625 ||| Independent
[VBD] ||| pointed ||| testified ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBG] ||| disturbing ||| interfering ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBD] ||| dispensed ||| implemented ||| 0-0 ||| 0.8181818181818182 ||| OtherRelated
[VBN] ||| cleansed ||| sanitized ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBD] ||| reiterated ||| recommended ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBN] ||| misplaced ||| dislocated ||| 0-0 ||| 0.9 ||| Independent
[NNS] ||| topics ||| specifics ||| 0-0 ||| 0.6666666666666666 ||| Independent
[JJ] ||| follow ||| followed ||| 0-0 ||| 0.75 ||| OtherRelated
[NNPS] ||| formulas ||| formulations ||| 0-0 ||| 0.6666666666666666 ||| ForwardEntailment
[NNS] ||| authors ||| originator ||| 0-0 ||| 0.7 ||| OtherRelated
[NNS] ||| communities ||| neighborhoods ||| 0-0 ||| 0.8461538461538461 ||| ReverseEntailment
[NNS] ||| authors ||| originators ||| 0-0 ||| 0.6363636363636364 ||| OtherRelated
[VBG] ||| utilising ||| operationalizing ||| 0-0 ||| 0.5625 ||| Independent
[VBN] ||| lessened ||| reduction ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBZ] ||| lessens ||| attenuates ||| 0-0 ||| 0.7 ||| Independent
[VBG] ||| recouping ||| reclaiming ||| 0-0 ||| 0.9 ||| Independent
[VBN] ||| mislaid ||| misplaced ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBG] ||| preventing ||| restricting ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBN] ||| years ||| changed ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBG] ||| rebuilding ||| re-launching ||| 0-0 ||| 0.8333333333333334 ||| Independent
[NNS] ||| allowances ||| 'allocations ||| 0-0 ||| 0.8333333333333334 ||| Independent
[JJ] ||| larvae ||| larval ||| 0-0 ||| 1.0 ||| OtherRelated
[NNS] ||| aims ||| targeting ||| 0-0 ||| 0.4444444444444444 ||| Independent
[VBN] ||| filled ||| available ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBN] ||| forwarded ||| transported ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBD] ||| indicated ||| perceived ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| sites ||| station ||| 0-0 ||| 0.7142857142857143 ||| Independent
[JJ] ||| 6-year ||| six-year ||| 0-0 ||| 0.75 ||| Equivalence
[VBZ] ||| bears ||| resembles ||| 0-0 ||| 0.5555555555555556 ||| Independent
[VBG] ||| accompaning ||| accompanying ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBG] ||| exciting ||| interesting ||| 0-0 ||| 0.7272727272727273 ||| OtherRelated
[VBZ] ||| presumes ||| prejudges ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBG] ||| designating ||| reallocating ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBN] ||| deleted ||| graduated ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBG] ||| modifying ||| transforming ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| repeated ||| appropriated ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NNS] ||| depositions ||| representations ||| 0-0 ||| 0.7333333333333333 ||| Independent
[VBG] ||| reopening ||| redefining ||| 0-0 ||| 0.9 ||| Independent
[VBD] ||| reminded ||| recapitulated ||| 0-0 ||| 0.6153846153846154 ||| Independent
[VBZ] ||| begins ||| permissible ||| 0-0 ||| 0.5454545454545454 ||| Independent
[VBN] ||| organized ||| organizsed ||| 0-0 ||| 0.9 ||| Independent
[VBN] ||| remodelled ||| reorganized ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBD] ||| damaged ||| undermined ||| 0-0 ||| 0.7 ||| Independent
[JJ] ||| prescribe ||| prescribed ||| 0-0 ||| 0.9 ||| Equivalence
[VBN] ||| portrayed ||| categorised ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBN] ||| conceded ||| consented ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBG] ||| ridding ||| dismantling ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBN] ||| promised ||| guaranteed ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| connects ||| involves ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| resumes ||| reproduces ||| 0-0 ||| 0.7 ||| Independent
[VBN] ||| impeded ||| criminalized ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBG] ||| less ||| diminishing ||| 0-0 ||| 0.36363636363636365 ||| Independent
[VBZ] ||| treats ||| explores ||| 0-0 ||| 0.75 ||| Independent
[VBG] ||| conveying ||| demonstrating ||| 0-0 ||| 0.6923076923076923 ||| Independent
[VBD] ||| wrote ||| introduced ||| 0-0 ||| 0.5 ||| Independent
[VBZ] ||| cites ||| denotes ||| 0-0 ||| 0.7142857142857143 ||| Independent
[NNPS] ||| demands ||| requirements ||| 0-0 ||| 0.5833333333333334 ||| OtherRelated
[IN] ||| solve ||| resolve ||| 0-0 ||| 0.7142857142857143 ||| Equivalence
[RB] ||| slowly ||| gradually ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[VBD] ||| aired ||| broadcast ||| 0-0 ||| 0.5555555555555556 ||| Independent
[VBZ] ||| asserts ||| predicts ||| 0-0 ||| 0.875 ||| Independent
[VBZ] ||| explains ||| exhibits ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| aired ||| broadcasted ||| 0-0 ||| 0.45454545454545453 ||| Independent
[VBN] ||| revived ||| recommenced ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBN] ||| created ||| appropriated ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBD] ||| settled ||| adjudicated ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBD] ||| aired ||| broadcasts ||| 0-0 ||| 0.5 ||| Independent
[VBN] ||| issued ||| established ||| 0-0 ||| 0.5454545454545454 ||| Independent
[VBZ] ||| respects ||| supports ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| respect ||| supports ||| 0-0 ||| 0.875 ||| Independent
[VBD] ||| reported ||| interviewed ||| 0-0 ||| 0.7272727272727273 ||| Independent
[UH] ||| hell ||| balls ||| 0-0 ||| 0.8 ||| Independent
[VBN] ||| removed ||| remained ||| 0-0 ||| 0.875 ||| Independent
[VBZ] ||| concerns ||| preoccupies ||| 0-0 ||| 0.7272727272727273 ||| OtherRelated
[VBZ] ||| follows ||| fulfills ||| 0-0 ||| 0.875 ||| Independent
[JJ] ||| browse ||| browsing ||| 0-0 ||| 0.75 ||| Equivalence
[NN] ||| trial ||| retrial ||| 0-0 ||| 0.7142857142857143 ||| ForwardEntailment
[VBZ] ||| picks ||| chooses ||| 0-0 ||| 0.7142857142857143 ||| OtherRelated
[VBN] ||| propagated ||| transmitted ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBD] ||| examined ||| undertook ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBZ] ||| reflects ||| concentrates ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBG] ||| agreeing ||| concurring ||| 0-0 ||| 0.8 ||| OtherRelated
[VBN] ||| created ||| ascertained ||| 0-0 ||| 0.6363636363636364 ||| Independent
[NNS] ||| values ||| advocates ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NNPS] ||| advisors ||| commissioners ||| 0-0 ||| 0.6153846153846154 ||| Independent
[VBG] ||| balancing ||| complementing ||| 0-0 ||| 0.6923076923076923 ||| Independent
[VBD] ||| nurtured ||| reinforced ||| 0-0 ||| 0.8 ||| Independent
[VBN] ||| excited ||| interested ||| 0-0 ||| 0.7 ||| Independent
[VBZ] ||| occurs ||| utilization ||| 0-0 ||| 0.5454545454545454 ||| Independent
[VBZ] ||| exists ||| recognizes ||| 0-0 ||| 0.6 ||| Independent
[VBN] ||| punished ||| disciplined ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBD] ||| affected ||| disadvantage ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NN] ||| uninstalling ||| uninstallation ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[VBG] ||| reopening ||| redefining ||| 0-0 ||| 0.9 ||| Independent
[VBN] ||| maintained ||| denominated ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBG] ||| realizing ||| localizing ||| 0-0 ||| 0.9 ||| Independent
[VBZ] ||| subsumes ||| encapsulates ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| ioses ||| ceases ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBD] ||| detected ||| dedicated ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBN] ||| placed ||| institutionalised ||| 0-0 ||| 0.35294117647058826 ||| Independent
[VBZ] ||| use ||| employs ||| 0-0 ||| 0.42857142857142855 ||| Independent
[VBZ] ||| uses ||| employs ||| 0-0 ||| 0.5714285714285714 ||| Independent
[VBD] ||| stirred ||| precipitated ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBG] ||| sustaining ||| conservation ||| 0-0 ||| 0.8333333333333334 ||| OtherRelated
[VBN] ||| preferred ||| deposited ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| divergences ||| contradictions ||| 0-0 ||| 0.7857142857142857 ||| Independent
[NNS] ||| proponents ||| entrepreneurs ||| 0-0 ||| 0.7692307692307693 ||| Independent
[NNS] ||| returns ||| restitutions ||| 0-0 ||| 0.5833333333333334 ||| ForwardEntailment
[NNS] ||| definitions ||| clarifications ||| 0-0 ||| 0.7857142857142857 ||| Independent
[VBN] ||| geared ||| targeted ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| geared ||| progressed ||| 0-0 ||| 0.6 ||| Independent
[VBN] ||| relieved ||| curtailed ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBN] ||| target ||| geared ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| hails ||| arrives ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBG] ||| restating ||| redrafting ||| 0-0 ||| 0.9 ||| Independent
[VBN] ||| reconfirmed ||| acknowledged ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBG] ||| conducting ||| negotiations ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBD] ||| believed ||| anticipated ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBN] ||| simulated ||| represented ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBZ] ||| underlies ||| originates ||| 0-0 ||| 0.9 ||| Independent
[VBZ] ||| originate ||| underlies ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| hail ||| arrives ||| 0-0 ||| 0.5714285714285714 ||| Independent
[JJ] ||| appreciable ||| considerable ||| 0-0 ||| 0.9166666666666666 ||| OtherRelated
[NN] ||| seabed ||| seafloor ||| 0-0 ||| 0.75 ||| Equivalence
[VBN] ||| reinforced ||| re-established ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBZ] ||| reveals ||| describes ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBZ] ||| disallows ||| repudiates ||| 0-0 ||| 0.9 ||| OtherRelated
[VBN] ||| compiled ||| explored ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| constructed ||| establishment ||| 0-0 ||| 0.8461538461538461 ||| Independent
[VBZ] ||| covers ||| couverts ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| inflated ||| increased ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBZ] ||| loathes ||| despises ||| 0-0 ||| 0.875 ||| Independent
[NNS] ||| moneys ||| monies ||| 0-0 ||| 1.0 ||| OtherRelated
[NNS] ||| hesitations ||| reservations ||| 0-0 ||| 0.9166666666666666 ||| OtherRelated
[JJ] ||| splendid ||| excellent ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[NNP] ||| musharaf ||| musharraf ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[VBN] ||| connected ||| intermingled ||| 0-0 ||| 0.75 ||| Independent
[VBG] ||| stopping ||| abandoning ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| stopped ||| imposed ||| 0-0 ||| 1.0 ||| Independent
[NNPS] ||| mw ||| megawatts ||| 0-0 ||| 0.2222222222222222 ||| Equivalence
[NNS] ||| subsections ||| sub-headings ||| 0-0 ||| 0.9166666666666666 ||| Independent
[JJ] ||| inflated ||| exaggerated ||| 0-0 ||| 0.7272727272727273 ||| Equivalence
[NNS] ||| ex-wives ||| ex-boyfriends ||| 0-0 ||| 0.6153846153846154 ||| Independent
[VBG] ||| saluting ||| appreciating ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBN] ||| freed ||| unencumbered ||| 0-0 ||| 0.4166666666666667 ||| OtherRelated
[VBN] ||| continued ||| prosecuted ||| 0-0 ||| 0.9 ||| Independent
[VBG] ||| mocking ||| fucking ||| 0-0 ||| 1.0 ||| Independent
[VBG] ||| forthcoming ||| neighbouring ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBN] ||| continuing ||| prosecuted ||| 0-0 ||| 1.0 ||| Independent
[NN] ||| extremist ||| extremism ||| 0-0 ||| 1.0 ||| OtherRelated
[VBN] ||| moved ||| proceed ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBD] ||| gathered ||| consolidated ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| obstructs ||| complicates ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBN] ||| overseen ||| addressed ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBN] ||| pointed ||| reported ||| 0-0 ||| 0.875 ||| Independent
[VBZ] ||| sympathizes ||| incorporates ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBZ] ||| augments ||| increase ||| 0-0 ||| 1.0 ||| Equivalence
[VBZ] ||| augments ||| increases ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[VBN] ||| garnered ||| leveraged ||| 0-0 ||| 0.8888888888888888 ||| Independent
[NNS] ||| waterfowl ||| waterbirds ||| 0-0 ||| 0.9 ||| Equivalence
[NNP] ||| roth-berendt ||| roth-behrendt ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[VBN] ||| condemned ||| repudiated ||| 0-0 ||| 0.9 ||| Independent
[VBZ] ||| permits ||| demonstrates ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBN] ||| crippled ||| jeopardized ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBD] ||| was ||| characterized ||| 0-0 ||| 0.23076923076923078 ||| Independent
[VBG] ||| diverting ||| reallocating ||| 0-0 ||| 0.75 ||| Independent
[VBZ] ||| attributes ||| recognizes ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| counted ||| conceptualized ||| 0-0 ||| 0.5 ||| Independent
[NNS] ||| patterns ||| partners ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| rifles ||| firearms ||| 0-0 ||| 0.75 ||| ReverseEntailment
[VBZ] ||| enforces ||| formulates ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| interprets ||| contemplates ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBN] ||| subsumed ||| categorized ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBN] ||| proposed ||| authorized ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| told ||| communicated ||| 0-0 ||| 0.3333333333333333 ||| Independent
[VBN] ||| preferred ||| characterized ||| 0-0 ||| 0.6923076923076923 ||| Independent
[NNS] ||| purposes ||| organisation ||| 0-0 ||| 0.6666666666666666 ||| Independent
